,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.464 / 2.100 / 99 / 99,1.748 / 2.291 / 99 / 99,1.894 / 2.641 / 99 / 99,1.498 / 2.335 / 99 / 99,1.965 / 2.552 / 99 / 99
1,1-1,1.603 / 1.852 / 99 / 99,1.875 / 2.579 / 99 / 99,2.180 / 3.705 / 99 / 99,1.349 / 1.852 / 99 / 99,1.588 / 1.852 / 99 / 99
2,1-2,1.727 / 1.963 / 99 / 99,1.707 / 2.072 / 99 / 99,2.774 / 3.562 / 99 / 99,1.478 / 1.828 / 99 / 99,1.725 / 2.094 / 99 / 99
3,1-3,1.872 / 2.601 / 99 / 99,2.931 / 3.510 / 99 / 99,2.536 / 3.153 / 99 / 99,1.880 / 2.601 / 99 / 99,2.515 / 2.922 / 99 / 99
4,1-4,1.601 / 2.109 / 99 / 99,2.683 / 3.045 / 99 / 99,1.808 / 3.390 / 99 / 99,1.747 / 2.109 / 99 / 99,1.823 / 2.272 / 99 / 99
5,1-5,1.248 / 1.652 / 99 / 99,1.457 / 1.861 / 99 / 99,1.962 / 2.331 / 99 / 99,1.384 / 1.814 / 99 / 99,1.632 / 2.150 / 99 / 99
6,1-6,1.995 / 2.489 / 99 / 99,1.919 / 2.275 / 99 / 99,1.991 / 2.805 / 99 / 99,1.942 / 2.289 / 99 / 99,2.085 / 2.462 / 99 / 99
7,1-7,1.510 / 1.882 / 99 / 99,1.387 / 1.971 / 99 / 99,1.431 / 2.257 / 99 / 99,1.283 / 1.804 / 99 / 99,1.591 / 2.012 / 99 / 99
8,2-0,1.011 / 1.337 / 60 / 60,0.939 / 1.058 / 38 / 38,1.806 / 2.463 / 57 / 57,0.975 / 1.220 / 55 / 55,1.036 / 1.220 / 37 / 37
9,2-1,1.276 / 1.689 / 55 / 55,1.234 / 1.689 / 63 / 63,1.077 / 1.533 / 54 / 54,1.131 / 1.689 / 65 / 65,1.216 / 1.689 / 69 / 69
10,2-2,1.229 / 1.455 / 51 / 51,1.346 / 1.758 / 63 / 63,1.226 / 1.707 / 32 / 32,1.193 / 1.528 / 67 / 67,1.264 / 1.597 / 69 / 69
11,2-3,0.892 / 1.500 / 54 / 54,0.864 / 1.097 / 27 / 27,0.974 / 1.437 / 32 / 32,0.837 / 1.251 / 46 / 46,0.953 / 1.428 / 45 / 45
12,2-4,0.735 / 0.735 / 59 / 59,1.411 / 1.411 / 49 / 49,1.152 / 1.231 / 53 / 53,0.735 / 0.735 / 65 / 65,0.972 / 0.972 / 41 / 41
13,2-5,1.249 / 1.770 / 48 / 48,1.205 / 1.377 / 11 / 11,1.875 / 2.505 / 55 / 55,1.133 / 1.377 / 40 / 40,1.167 / 1.690 / 45 / 45
14,2-6,0.891 / 0.891 / 23 / 23,0.891 / 0.891 / 35 / 35,0.893 / 0.950 / 47 / 47,0.891 / 0.891 / 70 / 70,0.894 / 0.950 / 51 / 51
15,2-7,0.916 / 0.941 / 59 / 59,0.681 / 0.681 / 68 / 68,0.915 / 1.175 / 57 / 57,0.686 / 0.941 / 54 / 54,0.845 / 0.941 / 57 / 57
16,2-8,1.463 / 2.232 / 36 / 36,1.109 / 1.598 / 50 / 50,1.666 / 2.232 / 55 / 55,1.213 / 1.959 / 47 / 47,1.443 / 1.959 / 57 / 57
17,2-9,1.019 / 1.336 / 46 / 46,1.074 / 1.336 / 41 / 41,1.132 / 1.336 / 49 / 49,1.087 / 1.336 / 51 / 51,1.080 / 1.336 / 57 / 57
18,2-10,1.350 / 1.517 / 45 / 45,2.171 / 2.511 / 39 / 39,1.699 / 2.990 / 90 / 90,1.267 / 1.517 / 51 / 51,1.062 / 1.570 / 62 / 62
19,2-11,1.220 / 1.904 / 59 / 59,0.959 / 1.904 / 59 / 59,1.486 / 1.886 / 43 / 43,1.171 / 1.817 / 39 / 39,1.140 / 1.757 / 56 / 56
20,2-12,0.931 / 0.931 / 42 / 42,1.055 / 1.494 / 78 / 78,1.364 / 1.622 / 59 / 59,1.016 / 1.150 / 49 / 49,0.953 / 1.150 / 69 / 69
21,2-13,1.047 / 1.465 / 40 / 40,1.731 / 2.369 / 76 / 76,1.008 / 1.395 / 69 / 69,1.041 / 1.394 / 48 / 48,1.111 / 1.662 / 87 / 87
22,2-14,1.031 / 1.273 / 19 / 19,1.131 / 1.660 / 74 / 74,0.911 / 1.708 / 41 / 41,0.929 / 1.280 / 40 / 40,1.082 / 1.660 / 69 / 69
23,2-15,1.219 / 1.476 / 51 / 51,1.149 / 1.428 / 45 / 45,1.168 / 1.766 / 48 / 48,1.017 / 1.476 / 48 / 48,1.173 / 1.473 / 60 / 60
24,2-16,0.891 / 1.129 / 34 / 34,1.097 / 1.366 / 33 / 33,1.375 / 1.710 / 36 / 36,0.959 / 1.129 / 31 / 31,1.263 / 1.474 / 62 / 62
25,2-17,1.016 / 1.684 / 60 / 60,0.891 / 0.891 / 21 / 21,0.959 / 1.429 / 52 / 52,1.004 / 1.488 / 48 / 48,1.015 / 1.488 / 38 / 38
26,2-18,0.978 / 1.572 / 71 / 71,0.998 / 1.225 / 35 / 35,0.998 / 1.225 / 60 / 60,0.906 / 1.225 / 50 / 50,0.950 / 1.225 / 53 / 53
27,2-19,1.121 / 1.799 / 58 / 58,1.314 / 1.718 / 62 / 62,1.186 / 1.718 / 63 / 63,1.167 / 1.562 / 50 / 50,1.072 / 1.506 / 43 / 43
28,2-20,1.395 / 2.335 / 61 / 61,1.376 / 2.112 / 80 / 80,1.069 / 1.677 / 52 / 52,1.201 / 1.942 / 55 / 55,1.262 / 1.655 / 36 / 36
29,2-21,0.888 / 0.888 / 39 / 39,0.888 / 0.888 / 73 / 73,1.033 / 1.033 / 48 / 48,0.888 / 0.888 / 49 / 49,0.888 / 0.888 / 54 / 54
30,2-22,1.008 / 1.873 / 61 / 61,0.983 / 2.188 / 55 / 55,0.785 / 1.037 / 47 / 47,1.074 / 1.909 / 30 / 30,1.029 / 1.544 / 64 / 64
31,2-23,1.095 / 1.281 / 64 / 64,1.015 / 1.281 / 42 / 42,1.100 / 1.281 / 39 / 39,1.261 / 1.698 / 44 / 44,1.157 / 1.281 / 35 / 35
32,2-24,1.436 / 2.074 / 40 / 40,1.512 / 2.222 / 57 / 57,1.617 / 2.064 / 51 / 51,1.415 / 2.181 / 53 / 53,1.282 / 1.819 / 70 / 70
33,2-25,1.135 / 1.927 / 49 / 49,1.143 / 1.752 / 41 / 41,1.279 / 1.619 / 54 / 54,1.040 / 1.619 / 32 / 32,1.107 / 1.752 / 61 / 61
34,2-26,0.950 / 1.164 / 13 / 13,1.071 / 1.258 / 51 / 51,1.252 / 1.470 / 42 / 42,0.982 / 1.423 / 54 / 54,1.166 / 1.423 / 48 / 48
35,2-27,0.993 / 1.642 / 60 / 60,1.411 / 1.859 / 39 / 39,1.838 / 2.085 / 47 / 47,1.104 / 1.350 / 14 / 14,0.955 / 1.350 / 60 / 60
36,2-28,0.975 / 1.451 / 35 / 35,1.448 / 2.008 / 72 / 72,1.386 / 1.775 / 58 / 58,1.129 / 1.729 / 40 / 40,1.220 / 1.706 / 48 / 48
37,2-29,0.963 / 1.311 / 37 / 37,1.031 / 1.743 / 46 / 46,1.146 / 1.463 / 52 / 52,1.057 / 1.504 / 20 / 20,1.016 / 1.504 / 34 / 34
38,2-30,1.252 / 1.532 / 37 / 37,2.237 / 2.704 / 67 / 67,1.573 / 3.200 / 28 / 28,1.398 / 1.814 / 78 / 78,1.521 / 2.033 / 55 / 55
39,2-31,1.064 / 1.580 / 66 / 66,1.319 / 1.597 / 40 / 40,1.576 / 1.923 / 46 / 46,0.943 / 1.287 / 21 / 21,1.036 / 1.580 / 72 / 72
