,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.544 / 1.742 / 99 / 99,1.521 / 1.717 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.421 / 1.624 / 99 / 99,1.560 / 1.742 / 99 / 99
1,1-1,1.453 / 1.938 / 99 / 99,1.665 / 2.113 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.610 / 2.248 / 99 / 99,1.586 / 2.113 / 99 / 99
2,1-2,1.759 / 2.092 / 99 / 99,1.503 / 1.703 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.074 / 2.416 / 99 / 99,1.820 / 1.940 / 99 / 99
3,1-3,1.116 / 1.382 / 99 / 99,1.351 / 1.596 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.143 / 1.382 / 99 / 99,1.414 / 1.596 / 99 / 99
4,1-4,1.589 / 1.986 / 99 / 99,1.609 / 2.182 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.473 / 2.005 / 99 / 99,1.491 / 2.005 / 99 / 99
5,1-5,1.419 / 1.797 / 99 / 99,1.921 / 2.313 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.418 / 1.797 / 99 / 99,1.497 / 1.797 / 99 / 99
6,1-6,1.155 / 1.312 / 99 / 99,1.371 / 1.655 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.261 / 1.435 / 99 / 99,1.770 / 1.870 / 99 / 99
7,1-7,1.706 / 2.079 / 99 / 99,2.472 / 2.943 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.875 / 2.543 / 99 / 99,2.601 / 2.891 / 99 / 99
8,2-0,0.970 / 1.532 / 46 / 46,0.999 / 1.532 / 33 / 33,-1.000 / -1.000 / 0 / 52,0.962 / 1.532 / 71 / 71,0.930 / 1.273 / 38 / 38
9,2-1,1.077 / 1.571 / 73 / 73,0.970 / 1.571 / 64 / 64,-1.000 / -1.000 / 0 / 52,1.032 / 1.571 / 48 / 48,1.030 / 1.571 / 39 / 39
10,2-2,1.047 / 1.733 / 53 / 53,1.008 / 1.370 / 47 / 47,-1.000 / -1.000 / 0 / 63,0.930 / 1.257 / 36 / 36,0.995 / 1.370 / 61 / 61
11,2-3,1.002 / 1.053 / 50 / 50,1.009 / 1.053 / 62 / 62,-1.000 / -1.000 / 0 / 67,1.000 / 1.053 / 41 / 41,0.987 / 1.053 / 36 / 36
12,2-4,1.592 / 2.182 / 49 / 49,1.180 / 1.703 / 18 / 18,-1.000 / -1.000 / 0 / 40,1.680 / 2.182 / 48 / 48,1.388 / 1.859 / 52 / 52
13,2-5,0.995 / 1.199 / 45 / 45,1.043 / 1.199 / 49 / 49,-1.000 / -1.000 / 0 / 23,1.171 / 1.199 / 56 / 56,1.048 / 1.199 / 55 / 55
14,2-6,1.207 / 1.497 / 71 / 71,1.179 / 1.504 / 77 / 77,-1.000 / -1.000 / 0 / 32,1.178 / 1.504 / 34 / 34,1.086 / 1.488 / 52 / 52
15,2-7,1.079 / 1.514 / 18 / 18,1.342 / 1.803 / 49 / 49,-1.000 / -1.000 / 0 / 25,1.027 / 1.215 / 37 / 37,1.115 / 1.514 / 64 / 64
16,2-8,1.106 / 1.431 / 51 / 51,0.960 / 1.362 / 43 / 43,-1.000 / -1.000 / 0 / 36,0.969 / 1.431 / 62 / 62,0.962 / 1.431 / 43 / 43
17,2-9,0.929 / 0.996 / 30 / 30,0.962 / 0.996 / 36 / 36,-1.000 / -1.000 / 0 / 64,0.956 / 0.996 / 59 / 59,0.941 / 0.996 / 49 / 49
18,2-10,1.201 / 1.764 / 73 / 73,1.127 / 1.493 / 41 / 41,-1.000 / -1.000 / 0 / 44,1.302 / 1.803 / 59 / 59,1.287 / 1.803 / 70 / 70
19,2-11,1.050 / 1.241 / 35 / 35,1.267 / 1.570 / 42 / 42,-1.000 / -1.000 / 0 / 47,1.070 / 1.383 / 61 / 61,1.583 / 1.763 / 70 / 70
20,2-12,0.952 / 0.952 / 62 / 62,0.952 / 0.952 / 36 / 36,-1.000 / -1.000 / 0 / 47,0.971 / 1.816 / 45 / 45,0.952 / 0.952 / 60 / 60
21,2-13,0.906 / 0.949 / 64 / 64,0.912 / 0.949 / 61 / 61,-1.000 / -1.000 / 0 / 54,0.902 / 0.949 / 41 / 41,0.927 / 0.949 / 50 / 50
