,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.881 / 2.397 / 99 / 99,1.911 / 2.329 / 99 / 99,2.003 / 3.461 / 99 / 99,1.937 / 2.397 / 99 / 99
1,1-1,1.979 / 2.279 / 99 / 99,2.074 / 2.279 / 99 / 99,2.022 / 2.382 / 99 / 99,1.993 / 2.279 / 99 / 99
2,1-2,1.223 / 1.536 / 99 / 99,1.682 / 1.844 / 99 / 99,1.543 / 1.781 / 99 / 99,1.278 / 1.536 / 99 / 99
3,1-3,1.482 / 1.798 / 99 / 99,1.553 / 1.941 / 99 / 99,1.942 / 3.016 / 99 / 99,1.260 / 1.798 / 99 / 99
4,1-4,1.568 / 1.896 / 99 / 99,1.590 / 1.953 / 99 / 99,2.563 / 3.070 / 99 / 99,1.323 / 1.513 / 99 / 99
5,2-0,0.993 / 1.229 / 43 / 43,1.147 / 1.461 / 34 / 34,1.136 / 1.725 / 37 / 37,1.061 / 1.442 / 46 / 46
6,2-1,1.347 / 1.874 / 25 / 25,1.362 / 1.874 / 47 / 47,1.493 / 1.874 / 37 / 37,1.270 / 1.907 / 41 / 41
7,2-2,0.993 / 1.218 / 46 / 46,0.902 / 1.193 / 44 / 44,0.962 / 1.193 / 67 / 67,0.982 / 1.193 / 55 / 55
8,2-3,0.985 / 1.583 / 46 / 46,1.040 / 1.583 / 56 / 56,1.066 / 1.631 / 68 / 68,1.136 / 1.631 / 38 / 38
9,2-4,2.531 / 3.057 / 70 / 70,1.252 / 1.526 / 45 / 45,1.739 / 2.271 / 56 / 56,2.415 / 2.946 / 42 / 42
10,2-5,1.154 / 1.461 / 56 / 56,1.224 / 1.725 / 68 / 68,1.025 / 1.493 / 19 / 19,1.236 / 1.725 / 56 / 56
11,2-6,1.041 / 1.392 / 38 / 38,1.097 / 1.494 / 43 / 43,1.025 / 1.392 / 46 / 46,1.002 / 1.404 / 27 / 27
12,2-7,1.981 / 2.463 / 59 / 59,0.940 / 1.396 / 47 / 47,1.323 / 1.851 / 46 / 46,1.903 / 2.397 / 53 / 53
13,2-8,2.310 / 2.591 / 36 / 36,2.481 / 2.733 / 71 / 71,2.694 / 2.937 / 34 / 34,2.340 / 2.679 / 43 / 43
14,2-9,1.838 / 2.842 / 35 / 35,25.244 / 573.617 / 49 / 49,1.861 / 2.286 / 22 / 22,1.759 / 2.286 / 43 / 43
15,2-10,1.858 / 2.077 / 48 / 48,2.364 / 2.474 / 19 / 19,2.211 / 2.513 / 74 / 74,1.924 / 2.077 / 56 / 56
16,2-11,0.894 / 0.894 / 13 / 13,0.910 / 1.454 / 35 / 35,1.153 / 1.692 / 60 / 60,0.937 / 1.692 / 56 / 56
17,2-12,1.547 / 1.547 / 54 / 54,1.701 / 1.773 / 67 / 67,1.927 / 2.218 / 79 / 79,1.551 / 1.847 / 69 / 69
18,2-13,1.469 / 1.728 / 60 / 60,1.261 / 1.983 / 29 / 29,1.401 / 1.585 / 62 / 62,1.573 / 1.646 / 41 / 41
19,2-14,0.820 / 1.870 / 44 / 44,0.748 / 0.748 / 39 / 39,0.748 / 0.748 / 45 / 45,0.748 / 0.748 / 69 / 69
20,2-15,1.011 / 1.846 / 29 / 29,0.922 / 1.223 / 29 / 29,1.123 / 2.541 / 56 / 56,1.111 / 1.711 / 56 / 56
21,2-16,0.910 / 0.910 / 45 / 45,130.641 / 407.498 / 44 / 45,0.912 / 0.952 / 77 / 77,0.910 / 0.910 / 58 / 58
22,2-17,1.129 / 1.470 / 48 / 48,0.996 / 1.319 / 56 / 56,1.923 / 2.646 / 72 / 72,1.017 / 1.470 / 21 / 21
23,2-18,2.402 / 2.492 / 47 / 47,2.399 / 2.498 / 58 / 58,2.387 / 2.574 / 59 / 59,2.414 / 2.574 / 53 / 53
24,2-19,2.064 / 2.186 / 20 / 20,2.051 / 2.186 / 60 / 60,2.095 / 2.515 / 40 / 40,2.081 / 2.186 / 50 / 50
