,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.090 / 1.230 / 99 / 99,1.481 / 2.056 / 99 / 99,1.441 / 1.906 / 99 / 99,1.135 / 1.230 / 99 / 99
1,1-1,1.151 / 1.333 / 99 / 99,1.269 / 1.427 / 99 / 99,1.508 / 2.557 / 99 / 99,1.118 / 1.333 / 99 / 99
2,1-2,1.298 / 1.484 / 99 / 99,1.137 / 1.399 / 99 / 99,1.138 / 1.385 / 99 / 99,1.202 / 1.484 / 99 / 99
3,1-3,1.484 / 1.992 / 99 / 99,1.923 / 2.530 / 99 / 99,1.660 / 1.992 / 99 / 99,1.339 / 1.992 / 99 / 99
4,1-4,1.381 / 1.761 / 99 / 99,2.432 / 3.251 / 99 / 99,1.429 / 1.861 / 99 / 99,1.226 / 1.823 / 99 / 99
5,2-0,2.162 / 2.440 / 56 / 56,2.186 / 2.534 / 70 / 70,1.669 / 2.134 / 51 / 51,2.150 / 2.528 / 51 / 51
6,2-1,1.669 / 2.170 / 46 / 46,1.638 / 2.444 / 42 / 42,1.321 / 2.048 / 49 / 49,2.038 / 2.877 / 29 / 29
7,2-2,1.176 / 1.625 / 53 / 53,1.034 / 1.332 / 45 / 45,1.233 / 1.625 / 52 / 52,1.158 / 1.625 / 35 / 35
8,2-3,1.639 / 2.120 / 60 / 60,1.941 / 2.237 / 36 / 36,1.891 / 2.034 / 40 / 40,1.499 / 1.499 / 39 / 39
9,2-4,1.795 / 1.862 / 61 / 61,1.209 / 1.292 / 36 / 36,2.140 / 2.244 / 46 / 46,1.894 / 2.721 / 59 / 59
10,2-5,1.239 / 1.348 / 55 / 55,1.743 / 1.751 / 61 / 61,1.235 / 1.235 / 52 / 52,1.235 / 1.235 / 70 / 70
11,2-6,1.302 / 1.322 / 38 / 38,1.324 / 1.324 / 59 / 59,0.906 / 1.324 / 63 / 63,1.582 / 1.672 / 42 / 42
12,2-7,1.385 / 3.166 / 62 / 62,1.055 / 1.311 / 38 / 38,1.197 / 3.263 / 51 / 51,1.208 / 1.627 / 71 / 71
13,2-8,1.132 / 1.574 / 49 / 49,1.077 / 1.302 / 68 / 68,1.190 / 1.736 / 62 / 62,1.044 / 1.302 / 46 / 46
14,2-9,1.387 / 2.731 / 64 / 64,2.040 / 2.739 / 47 / 47,1.241 / 1.533 / 34 / 34,2.013 / 3.080 / 60 / 60
15,2-10,1.350 / 1.607 / 51 / 51,1.312 / 1.552 / 48 / 48,1.224 / 1.552 / 33 / 33,1.248 / 1.730 / 27 / 27
16,2-11,1.291 / 1.758 / 66 / 66,1.179 / 1.712 / 51 / 51,1.428 / 1.987 / 43 / 43,1.273 / 1.429 / 30 / 30
17,2-12,0.861 / 1.337 / 39 / 39,0.816 / 1.082 / 35 / 35,1.297 / 1.489 / 35 / 35,0.830 / 1.055 / 58 / 58
18,2-13,0.999 / 1.301 / 35 / 35,1.070 / 1.309 / 71 / 71,0.992 / 1.301 / 34 / 34,1.079 / 1.301 / 29 / 29
19,2-14,0.991 / 1.513 / 58 / 58,1.026 / 1.214 / 45 / 45,0.919 / 1.213 / 34 / 34,0.929 / 1.513 / 25 / 25
20,2-15,1.233 / 1.433 / 45 / 45,1.204 / 1.481 / 69 / 69,1.261 / 1.830 / 48 / 48,1.247 / 1.712 / 58 / 58
21,2-16,3.028 / 3.429 / 28 / 28,2.214 / 2.613 / 65 / 65,3.053 / 3.337 / 47 / 47,2.596 / 2.931 / 30 / 30
22,2-17,0.952 / 0.952 / 39 / 39,1.811 / 2.134 / 29 / 29,1.586 / 1.744 / 59 / 59,0.952 / 0.952 / 38 / 38
23,2-18,3.217 / 3.423 / 44 / 44,3.234 / 3.313 / 52 / 52,3.387 / 3.781 / 43 / 43,3.185 / 3.185 / 34 / 34
24,2-19,1.235 / 1.688 / 48 / 48,1.427 / 1.975 / 74 / 74,1.493 / 2.263 / 76 / 76,1.473 / 1.718 / 39 / 39
