,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,0.706 / 1.000 / 99 / 99,0.728 / 1.041 / 99 / 99,0.682 / 1.170 / 99 / 99,0.725 / 1.041 / 99 / 99
1,1-1,1.379 / 1.775 / 99 / 99,1.568 / 1.802 / 99 / 99,1.456 / 1.802 / 99 / 99,1.429 / 1.775 / 99 / 99
2,1-2,1.204 / 1.820 / 99 / 99,1.307 / 2.199 / 99 / 99,1.320 / 1.441 / 99 / 99,1.225 / 1.820 / 99 / 99
3,1-3,1.406 / 1.406 / 99 / 99,1.406 / 1.406 / 99 / 99,1.406 / 1.406 / 99 / 99,1.406 / 1.406 / 99 / 99
4,1-4,1.523 / 1.736 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.520 / 1.736 / 99 / 99
5,2-0,0.992 / 0.992 / 49 / 49,0.992 / 0.992 / 39 / 39,0.992 / 0.992 / 53 / 53,0.992 / 0.992 / 45 / 45
6,2-1,0.978 / 0.994 / 37 / 37,0.968 / 0.994 / 48 / 48,0.969 / 0.994 / 78 / 78,0.974 / 0.994 / 36 / 36
7,2-2,0.977 / 0.977 / 35 / 35,1.041 / 1.261 / 65 / 65,1.030 / 1.261 / 48 / 48,1.046 / 1.304 / 28 / 28
8,2-3,0.891 / 0.891 / 47 / 47,0.891 / 0.891 / 63 / 63,0.891 / 0.891 / 54 / 54,0.891 / 0.891 / 46 / 46
9,2-4,1.888 / 2.125 / 53 / 53,1.921 / 2.157 / 40 / 40,1.916 / 2.125 / 57 / 57,1.883 / 2.157 / 68 / 68
