,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.192 / 1.288 / 99 / 99,1.059 / 1.181 / 99 / 99,0.998 / 1.181 / 99 / 99,1.100 / 1.288 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.483 / 1.618 / 99 / 99,1.914 / 1.920 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.157 / 1.420 / 99 / 99,1.424 / 1.666 / 99 / 99,1.357 / 1.783 / 99 / 99,1.208 / 1.420 / 99 / 99
3,1-3,1.576 / 1.693 / 99 / 99,1.737 / 2.053 / 99 / 99,1.747 / 2.053 / 99 / 99,1.497 / 1.693 / 99 / 99
4,1-4,2.010 / 2.151 / 99 / 99,2.017 / 2.735 / 99 / 99,2.683 / 2.854 / 99 / 99,1.882 / 2.151 / 99 / 99
5,2-0,0.964 / 2.308 / 59 / 59,0.941 / 0.941 / 28 / 28,0.941 / 0.941 / 35 / 35,0.941 / 0.941 / 22 / 22
6,2-1,0.890 / 0.890 / 50 / 50,0.890 / 0.890 / 44 / 44,1.390 / 1.645 / 25 / 25,0.890 / 0.890 / 45 / 45
7,2-2,1.017 / 1.017 / 51 / 51,0.873 / 0.873 / 58 / 58,1.084 / 1.091 / 44 / 44,1.017 / 1.017 / 53 / 53
8,2-3,0.861 / 0.898 / 35 / 35,1.573 / 1.647 / 46 / 46,1.479 / 1.479 / 63 / 63,0.884 / 0.898 / 42 / 42
9,2-4,1.568 / 1.568 / 37 / 37,1.568 / 1.568 / 42 / 42,1.568 / 1.568 / 68 / 68,1.568 / 1.568 / 49 / 49
