,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.317 / 1.477 / 99 / 99,1.439 / 1.477 / 99 / 99,1.446 / 1.477 / 99 / 99,1.382 / 1.477 / 99 / 99
2,1-2,1.080 / 1.118 / 99 / 99,1.118 / 1.118 / 99 / 99,1.118 / 1.118 / 99 / 99,1.099 / 1.118 / 99 / 99
3,1-3,1.127 / 1.350 / 99 / 99,1.159 / 1.350 / 99 / 99,1.205 / 1.350 / 99 / 99,1.219 / 1.350 / 99 / 99
4,1-4,1.378 / 1.422 / 99 / 99,1.370 / 1.422 / 99 / 99,1.388 / 1.422 / 99 / 99,1.391 / 1.422 / 99 / 99
5,2-0,1.116 / 1.140 / 36 / 36,1.115 / 1.140 / 44 / 44,1.123 / 1.557 / 59 / 59,1.122 / 1.140 / 62 / 62
6,2-1,1.154 / 1.228 / 31 / 31,1.147 / 1.228 / 36 / 36,1.142 / 1.228 / 33 / 33,1.171 / 1.225 / 54 / 54
7,2-2,0.964 / 1.325 / 38 / 38,0.909 / 0.909 / 22 / 22,1.007 / 1.325 / 51 / 51,1.085 / 1.325 / 71 / 71
8,2-3,0.981 / 1.126 / 62 / 62,0.895 / 0.895 / 12 / 12,0.895 / 0.895 / 46 / 46,0.895 / 0.895 / 24 / 24
9,2-4,1.019 / 1.271 / 59 / 59,1.027 / 1.271 / 28 / 28,1.018 / 1.271 / 30 / 30,0.955 / 1.271 / 53 / 53
