,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.128 / 1.409 / 99 / 99,1.812 / 2.180 / 99 / 99,2.171 / 2.492 / 99 / 99,1.774 / 2.322 / 99 / 99
1,1-1,1.057 / 1.155 / 99 / 99,1.719 / 2.124 / 99 / 99,1.713 / 2.317 / 99 / 99,1.408 / 1.499 / 99 / 99
2,1-2,1.329 / 1.776 / 99 / 99,1.540 / 1.910 / 99 / 99,2.252 / 2.461 / 99 / 99,1.663 / 1.947 / 99 / 99
3,2-0,1.159 / 1.487 / 38 / 38,1.052 / 1.607 / 51 / 51,1.013 / 1.633 / 50 / 50,0.995 / 1.274 / 40 / 40
4,2-1,1.530 / 1.761 / 30 / 30,1.136 / 1.422 / 48 / 48,1.207 / 1.726 / 33 / 33,1.699 / 1.992 / 58 / 58
5,2-2,1.396 / 2.408 / 40 / 40,1.377 / 2.148 / 36 / 36,1.146 / 1.369 / 53 / 53,1.051 / 1.369 / 46 / 46
6,2-3,1.685 / 2.575 / 59 / 59,1.598 / 1.598 / 22 / 22,1.572 / 1.572 / 26 / 26,1.474 / 2.357 / 45 / 45
7,2-4,1.513 / 1.822 / 56 / 56,1.486 / 1.642 / 55 / 55,1.503 / 1.763 / 53 / 53,1.492 / 1.605 / 67 / 67
8,2-5,1.816 / 2.179 / 44 / 44,1.829 / 2.244 / 35 / 35,1.886 / 2.364 / 53 / 53,1.891 / 2.174 / 70 / 70
9,2-6,2.075 / 2.177 / 19 / 19,2.069 / 2.069 / 41 / 41,2.078 / 2.625 / 62 / 62,2.069 / 2.069 / 54 / 54
10,2-7,1.266 / 1.526 / 51 / 51,1.164 / 1.557 / 32 / 32,1.251 / 1.557 / 57 / 57,1.083 / 1.348 / 36 / 36
11,2-8,1.248 / 1.248 / 67 / 67,1.248 / 1.248 / 54 / 54,1.248 / 1.248 / 43 / 43,1.248 / 1.248 / 49 / 49
12,2-9,1.517 / 1.989 / 47 / 47,1.544 / 1.871 / 59 / 59,1.532 / 2.005 / 27 / 27,1.408 / 1.500 / 20 / 20
13,2-10,1.256 / 1.663 / 40 / 40,1.335 / 1.803 / 41 / 41,1.361 / 1.988 / 56 / 56,1.398 / 1.769 / 76 / 76
14,2-11,1.089 / 1.145 / 47 / 47,1.167 / 1.715 / 43 / 43,1.109 / 1.532 / 75 / 75,1.214 / 1.640 / 71 / 71
