,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.088 / 1.294 / 99 / 99,1.168 / 1.294 / 99 / 99,1.112 / 1.734 / 99 / 99,1.196 / 1.294 / 99 / 99
1,1-1,1.260 / 1.421 / 99 / 99,1.411 / 1.587 / 99 / 99,2.619 / 3.816 / 99 / 99,1.184 / 1.421 / 99 / 99
2,1-2,1.282 / 1.691 / 99 / 99,1.423 / 1.825 / 99 / 99,1.387 / 1.596 / 99 / 99,1.327 / 1.691 / 99 / 99
3,2-0,1.104 / 1.535 / 61 / 61,1.216 / 1.535 / 42 / 42,1.087 / 1.535 / 36 / 36,1.226 / 1.535 / 72 / 72
4,2-1,1.107 / 1.500 / 62 / 62,0.989 / 1.505 / 49 / 49,759.938 / 3653.754 / 42 / 45,1.046 / 1.583 / 45 / 45
5,2-2,1.062 / 1.524 / 61 / 61,1.005 / 1.161 / 6 / 6,0.934 / 1.134 / 24 / 24,0.967 / 1.524 / 65 / 65
6,2-3,1.230 / 1.710 / 55 / 55,0.956 / 1.184 / 57 / 57,0.995 / 1.479 / 56 / 56,1.141 / 1.479 / 43 / 43
7,2-4,1.439 / 1.439 / 35 / 35,1.439 / 1.439 / 60 / 60,1.444 / 1.571 / 36 / 36,1.439 / 1.439 / 68 / 68
8,2-5,2.057 / 2.057 / 35 / 35,2.057 / 2.057 / 39 / 39,2.303 / 3.430 / 38 / 38,1.982 / 2.057 / 77 / 77
9,2-6,1.079 / 1.233 / 46 / 46,1.034 / 1.213 / 44 / 44,1.094 / 1.605 / 42 / 42,1.010 / 1.224 / 46 / 46
10,2-7,1.611 / 1.691 / 58 / 58,1.586 / 1.697 / 65 / 65,1.615 / 2.018 / 45 / 45,1.581 / 1.581 / 41 / 41
11,2-8,1.191 / 1.297 / 29 / 29,1.156 / 1.297 / 25 / 25,1.186 / 1.410 / 49 / 49,1.183 / 1.297 / 66 / 66
12,2-9,1.499 / 1.988 / 33 / 33,1.521 / 1.929 / 71 / 71,1.506 / 1.929 / 29 / 29,1.389 / 1.988 / 33 / 33
13,2-10,1.405 / 1.525 / 63 / 63,0.919 / 0.919 / 20 / 20,1.360 / 1.455 / 63 / 63,1.431 / 1.525 / 87 / 87
14,2-11,0.919 / 0.919 / 59 / 59,0.919 / 0.919 / 48 / 48,0.919 / 0.919 / 46 / 46,0.919 / 0.919 / 57 / 57
