,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.169 / 1.371 / 99 / 99,1.381 / 1.496 / 99 / 99,2.171 / 2.419 / 99 / 99,1.176 / 1.371 / 99 / 99
1,1-1,1.241 / 1.416 / 99 / 99,1.707 / 1.963 / 99 / 99,1.868 / 2.048 / 99 / 99,1.234 / 1.416 / 99 / 99
2,1-2,1.335 / 1.584 / 99 / 99,1.191 / 1.647 / 99 / 99,1.423 / 1.670 / 99 / 99,1.240 / 1.584 / 99 / 99
3,1-3,1.271 / 1.791 / 99 / 99,1.333 / 1.795 / 99 / 99,1.242 / 1.484 / 99 / 99,1.253 / 1.791 / 99 / 99
4,1-4,1.290 / 1.315 / 99 / 99,1.091 / 1.156 / 92 / 99,0.789 / 1.109 / 99 / 99,1.004 / 1.007 / 99 / 99
5,1-5,1.222 / 1.369 / 99 / 99,1.533 / 1.810 / 99 / 99,1.478 / 1.734 / 99 / 99,1.094 / 1.369 / 99 / 99
6,2-0,0.932 / 1.232 / 44 / 44,0.893 / 0.893 / 63 / 63,0.893 / 0.893 / 46 / 46,1.045 / 1.232 / 47 / 47
7,2-1,1.908 / 1.908 / 39 / 39,1.908 / 1.908 / 44 / 44,1.908 / 1.908 / 62 / 62,1.964 / 2.009 / 27 / 27
8,2-2,1.243 / 1.537 / 42 / 42,1.665 / 1.868 / 18 / 18,1.328 / 1.491 / 56 / 56,1.187 / 1.537 / 41 / 41
9,2-3,0.717 / 0.717 / 86 / 86,0.798 / 2.306 / 39 / 39,0.717 / 0.717 / 41 / 41,0.717 / 0.717 / 56 / 56
10,2-4,0.866 / 2.543 / 55 / 55,0.736 / 0.736 / 36 / 36,0.824 / 1.058 / 62 / 62,0.803 / 1.058 / 24 / 24
11,2-5,1.340 / 1.631 / 60 / 60,1.244 / 1.943 / 44 / 44,1.800 / 2.045 / 50 / 50,1.460 / 1.556 / 59 / 59
12,2-6,1.503 / 1.545 / 51 / 51,1.424 / 1.545 / 37 / 37,1.415 / 1.545 / 40 / 40,1.443 / 1.545 / 30 / 30
13,2-7,0.899 / 0.899 / 61 / 61,0.899 / 0.899 / 41 / 41,0.899 / 0.899 / 35 / 35,0.899 / 0.899 / 51 / 51
14,2-8,0.876 / 0.902 / 64 / 64,0.817 / 0.902 / 49 / 49,0.820 / 0.902 / 58 / 58,0.845 / 0.902 / 60 / 60
15,2-9,2.470 / 2.527 / 61 / 61,0.941 / 0.941 / 59 / 59,1.370 / 1.370 / 45 / 45,1.951 / 1.978 / 62 / 62
16,2-10,1.585 / 1.652 / 60 / 60,1.880 / 1.958 / 46 / 46,0.937 / 0.937 / 48 / 48,1.587 / 1.652 / 31 / 31
17,2-11,1.241 / 1.241 / 63 / 63,1.241 / 1.241 / 37 / 37,1.253 / 1.692 / 38 / 38,1.258 / 1.692 / 27 / 27
