,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.441 / 1.741 / 99 / 99,1.383 / 1.741 / 99 / 99,1.307 / 1.868 / 99 / 99,1.307 / 1.741 / 99 / 99
1,1-1,1.222 / 1.305 / 99 / 99,1.199 / 1.305 / 99 / 99,1.141 / 1.141 / 99 / 99,1.099 / 1.305 / 99 / 99
2,1-2,1.150 / 1.551 / 99 / 99,1.458 / 1.708 / 99 / 99,2.817 / 3.252 / 99 / 99,1.373 / 1.551 / 99 / 99
3,1-3,1.236 / 1.620 / 99 / 99,1.544 / 1.920 / 99 / 99,2.007 / 2.367 / 99 / 99,1.274 / 1.693 / 99 / 99
4,1-4,1.458 / 1.708 / 99 / 99,2.464 / 2.707 / 99 / 99,2.633 / 2.856 / 99 / 99,1.597 / 1.708 / 99 / 99
5,1-5,1.419 / 2.005 / 99 / 99,1.742 / 1.947 / 99 / 99,2.528 / 2.973 / 99 / 99,1.551 / 2.016 / 99 / 99
6,2-0,0.893 / 0.893 / 50 / 50,0.639 / 0.639 / 67 / 67,0.639 / 0.639 / 66 / 66,0.893 / 0.893 / 39 / 39
7,2-1,2.114 / 2.266 / 48 / 48,1.943 / 2.116 / 53 / 53,1.883 / 1.969 / 61 / 61,2.090 / 2.195 / 59 / 59
8,2-2,1.059 / 1.343 / 65 / 65,1.035 / 1.343 / 48 / 48,0.939 / 1.253 / 54 / 54,0.960 / 1.343 / 72 / 72
9,2-3,1.211 / 1.544 / 37 / 37,1.326 / 1.631 / 83 / 83,1.340 / 1.544 / 82 / 82,1.429 / 1.631 / 57 / 57
10,2-4,2.341 / 2.614 / 60 / 60,2.334 / 2.614 / 67 / 67,2.273 / 2.273 / 32 / 32,2.273 / 2.273 / 57 / 57
11,2-5,1.353 / 1.353 / 42 / 42,1.839 / 2.058 / 64 / 64,1.839 / 1.839 / 45 / 45,1.359 / 1.616 / 34 / 34
12,2-6,2.069 / 2.305 / 27 / 27,1.498 / 2.169 / 64 / 64,2.240 / 2.674 / 77 / 77,2.245 / 2.490 / 67 / 67
13,2-7,1.606 / 1.832 / 52 / 52,1.678 / 2.441 / 53 / 53,1.309 / 1.755 / 37 / 37,1.612 / 1.832 / 45 / 45
14,2-8,2.082 / 2.291 / 65 / 65,2.221 / 2.378 / 61 / 61,2.066 / 2.291 / 77 / 77,2.158 / 2.291 / 54 / 54
15,2-9,3.236 / 3.754 / 63 / 63,3.219 / 3.483 / 23 / 23,3.302 / 3.999 / 59 / 59,3.202 / 3.467 / 39 / 39
16,2-10,3.007 / 3.320 / 65 / 65,2.899 / 3.320 / 47 / 47,3.110 / 3.446 / 40 / 40,2.850 / 3.320 / 35 / 35
17,2-11,1.076 / 1.293 / 38 / 38,1.563 / 1.804 / 61 / 61,1.151 / 1.353 / 55 / 55,1.361 / 1.607 / 58 / 58
