,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.185 / 1.391 / 99 / 99,1.599 / 2.241 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.205 / 1.391 / 99 / 99
1,1-1,0.991 / 1.052 / 99 / 99,0.995 / 1.052 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.026 / 1.052 / 99 / 99
2,1-2,1.538 / 2.599 / 99 / 99,2.627 / 3.186 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.438 / 2.599 / 99 / 99
3,1-3,2.389 / 3.083 / 99 / 99,2.074 / 2.302 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.325 / 3.083 / 99 / 99
4,1-4,1.203 / 1.720 / 99 / 99,1.443 / 2.085 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.264 / 1.720 / 99 / 99
5,1-5,1.390 / 1.556 / 99 / 99,1.321 / 1.558 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.441 / 1.766 / 99 / 99
6,1-6,2.323 / 2.927 / 99 / 99,1.444 / 2.725 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.108 / 2.927 / 99 / 99
7,1-7,1.300 / 1.578 / 99 / 99,1.217 / 1.564 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.116 / 1.431 / 99 / 99
8,1-8,1.711 / 1.992 / 99 / 99,1.804 / 2.174 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.667 / 1.992 / 99 / 99
9,1-9,1.478 / 1.852 / 99 / 99,1.564 / 2.127 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.809 / 2.282 / 99 / 99
10,2-0,0.922 / 0.991 / 68 / 68,0.932 / 0.991 / 28 / 28,-1.000 / -1.000 / 0 / 53,0.930 / 0.991 / 38 / 38
11,2-1,0.996 / 1.425 / 46 / 46,1.260 / 1.566 / 35 / 35,-1.000 / -1.000 / 0 / 61,1.375 / 1.683 / 41 / 41
12,2-2,1.975 / 2.866 / 75 / 75,2.541 / 3.019 / 74 / 74,-1.000 / -1.000 / 0 / 23,1.832 / 2.866 / 52 / 52
13,2-3,1.209 / 1.647 / 51 / 51,1.099 / 1.647 / 40 / 40,-1.000 / -1.000 / 0 / 68,1.022 / 2.142 / 50 / 50
14,2-4,2.089 / 2.374 / 63 / 63,2.300 / 3.064 / 41 / 41,-1.000 / -1.000 / 0 / 56,2.085 / 2.592 / 61 / 61
15,2-5,0.919 / 0.919 / 66 / 66,0.919 / 0.919 / 65 / 65,-1.000 / -1.000 / 0 / 43,0.919 / 0.919 / 49 / 49
16,2-6,1.142 / 1.421 / 52 / 52,1.163 / 1.421 / 48 / 48,-1.000 / -1.000 / 0 / 63,1.067 / 1.421 / 46 / 46
17,2-7,1.778 / 2.178 / 55 / 55,1.324 / 1.399 / 59 / 59,-1.000 / -1.000 / 0 / 54,1.977 / 2.178 / 36 / 36
18,2-8,1.027 / 1.496 / 42 / 42,1.237 / 1.735 / 40 / 40,-1.000 / -1.000 / 0 / 60,1.607 / 1.911 / 50 / 50
19,2-9,0.808 / 1.314 / 60 / 60,0.991 / 1.539 / 60 / 60,-1.000 / -1.000 / 0 / 22,0.887 / 1.051 / 70 / 70
