,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.010 / 1.776 / 99 / 99,1.004 / 1.805 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.090 / 1.316 / 99 / 99,1.171 / 1.505 / 99 / 99,0.995 / 1.696 / 99 / 99,1.208 / 1.505 / 99 / 99
2,1-2,1.279 / 1.479 / 99 / 99,1.339 / 1.343 / 99 / 99,1.247 / 1.894 / 99 / 99,1.188 / 1.188 / 99 / 99
3,1-3,1.107 / 1.354 / 99 / 99,1.152 / 1.354 / 99 / 99,0.876 / 1.075 / 99 / 99,1.415 / 1.527 / 99 / 99
4,1-4,1.317 / 1.750 / 99 / 99,1.660 / 1.750 / 99 / 99,1.273 / 1.743 / 99 / 99,1.622 / 1.823 / 99 / 99
5,1-5,1.590 / 1.886 / 99 / 99,1.592 / 1.886 / 99 / 99,1.666 / 2.083 / 99 / 99,1.709 / 1.941 / 99 / 99
6,1-6,1.476 / 1.599 / 99 / 99,1.350 / 1.483 / 99 / 99,2.088 / 2.784 / 99 / 99,1.401 / 1.704 / 99 / 99
7,1-7,1.594 / 1.706 / 99 / 99,2.120 / 2.338 / 99 / 99,1.898 / 2.520 / 99 / 99,1.706 / 1.706 / 99 / 99
8,1-8,1.598 / 1.611 / 99 / 99,1.619 / 2.092 / 99 / 99,1.818 / 2.061 / 99 / 99,1.876 / 1.876 / 99 / 99
9,1-9,1.116 / 1.371 / 99 / 99,1.380 / 1.545 / 99 / 99,1.345 / 1.902 / 99 / 99,1.210 / 1.371 / 99 / 99
10,2-0,0.935 / 1.517 / 37 / 37,0.940 / 2.249 / 63 / 63,0.919 / 0.919 / 30 / 30,0.919 / 0.919 / 58 / 58
11,2-1,0.918 / 1.258 / 28 / 28,0.956 / 1.351 / 43 / 43,0.892 / 0.892 / 17 / 17,0.988 / 1.351 / 46 / 46
12,2-2,0.987 / 1.175 / 27 / 27,0.982 / 1.175 / 58 / 58,0.971 / 1.175 / 55 / 55,1.028 / 1.175 / 40 / 40
13,2-3,1.031 / 1.576 / 44 / 44,1.040 / 1.576 / 56 / 56,1.166 / 1.219 / 57 / 57,1.048 / 1.576 / 70 / 70
14,2-4,0.952 / 0.952 / 69 / 69,0.952 / 0.952 / 64 / 64,1.707 / 1.854 / 72 / 72,0.952 / 0.952 / 48 / 48
15,2-5,0.987 / 1.058 / 27 / 27,1.002 / 1.646 / 52 / 52,0.674 / 0.674 / 63 / 63,1.025 / 1.058 / 57 / 57
16,2-6,1.029 / 1.259 / 53 / 53,0.967 / 1.259 / 48 / 48,1.762 / 1.943 / 55 / 55,1.246 / 1.481 / 58 / 58
17,2-7,0.709 / 0.709 / 14 / 14,1.272 / 1.272 / 45 / 45,0.890 / 0.890 / 29 / 29,0.709 / 0.709 / 66 / 66
18,2-8,1.045 / 1.293 / 59 / 59,1.054 / 1.626 / 64 / 64,1.006 / 1.293 / 19 / 19,1.016 / 1.293 / 59 / 59
19,2-9,1.364 / 1.628 / 31 / 31,1.361 / 1.656 / 54 / 54,1.091 / 1.232 / 46 / 46,1.884 / 2.110 / 55 / 55
