,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
10,2-0,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 44
11,2-1,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 42
12,2-2,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 73
13,2-3,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 24,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 36
14,2-4,-1.000 / -1.000 / 0 / 24,-1.000 / -1.000 / 0 / 8,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 79
15,2-5,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 33
16,2-6,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 32,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 45
17,2-7,-1.000 / -1.000 / 0 / 30,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 53
18,2-8,-1.000 / -1.000 / 0 / 18,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 53
19,2-9,-1.000 / -1.000 / 0 / 71,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 67
