,ILP,shortest_path,least_used_capacity_percentage,least_conflict_value,min_max_percentage
1,1.2441657744138805,1.2082478502782,1.3535442046973474,1.203740459363956,1.2664125698862532
2,1.2572731277533047,1.1551958896500636,1.2755788014502019,1.193533244427511,1.2175052631578946
3,1.2354654402571894,1.1785023763421927,1.2573975274246887,1.1916828426026909,1.2479743112434858
4,1.207134404388714,1.2010701941920543,1.238510371075167,1.1935008288819313,1.206969468526196
