,ILP,shortest_path,least_used_capacity_percentage,least_conflict_value,min_max_percentage
1,1.219402521254765,1.1244024581589958,1.2754287778098805,1.1384358216970996,1.1985330567081611
2,1.1569656488549618,1.107202101359704,1.259725782414307,1.1258061754815045,1.1693347902097904
3,1.1658573466476458,1.107194991652754,1.2395811677354032,1.119705823627287,1.1493581193731253
4,1.2139549870466322,1.1742838167525067,1.2573958333333335,1.1834259008398806,1.2365758229897459
