,ILP,shortest_path,least_used_capacity_percentage,least_conflict_value,min_max_percentage
1.0,1.1658573466476458,1.107194991652754,1.2395811677354032,1.119705823627287,1.1493581193731253
1.25,1.1817863554757626,1.1335483005366733,1.2190809156844975,1.1310786773090082,1.1735584215167547
1.5,1.2108907738786894,1.1711938775510193,1.2326306729264471,1.1665928411633124,1.2035742152466378
1.75,1.2354654402571894,1.1785023763421927,1.2573975274246887,1.1916828426026909,1.2479743112434858
2.0,1.211995312752546,1.1659269536523194,1.247413533834587,1.2004114457831319,1.211336976320584
