,ILP,shortest_path,least_used_capacity_percentage,least_conflict_value,min_max_percentage
1,1.275400065692232,1.1921048619102421,1.3444077288695997,1.2203130165289253,1.2792314980336092
2,1.253498198847262,1.1945784153896337,1.2726753490310498,1.2154054856743526,1.247875285037712
3,1.211995312752546,1.1659269536523194,1.247413533834587,1.2004114457831319,1.211336976320584
4,1.2138682181610512,1.1981932895696559,1.2486717474980749,1.2128724137931028,1.2142339639373347
