,ILP,shortest_path,least_used_capacity_percentage,least_conflict_value,min_max_percentage
1.0,1.2139549870466322,1.1742838167525067,1.2573958333333335,1.1834259008398806,1.2365758229897459
1.25,1.1730163731850478,1.1371525060305547,1.2142894809118372,1.1540860156883956,1.1667486383442265
1.5,1.2386604361370734,1.1998698578908,1.2581332288401261,1.1986373566357176,1.2372435147972232
1.75,1.207134404388714,1.2010701941920543,1.238510371075167,1.1935008288819313,1.206969468526196
2.0,1.2138682181610512,1.1981932895696559,1.2486717474980749,1.2128724137931028,1.2142339639373347
