,ILP,shortest_path,least_used_capacity_percentage,least_conflict_value,min_max_percentage
1,1.214401061007959,1.1580917197452236,1.3177788289440047,1.1824976871320447,1.2280776826859783
2,1.2586926797098266,1.1875498045056794,1.2910388686131395,1.2122478917434798,1.2117246866918643
3,1.2108907738786894,1.1711938775510193,1.2326306729264471,1.1665928411633124,1.2035742152466378
4,1.2386604361370734,1.1998698578908,1.2581332288401261,1.1986373566357176,1.2372435147972232
