,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.990 / 2.130 / 99 / 99,2.718 / 3.045 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.203 / 1.593 / 99 / 99,1.891 / 2.048 / 99 / 99,1.349 / 1.593 / 99 / 99,1.266 / 1.593 / 99 / 99
2,1-2,1.496 / 1.862 / 99 / 99,1.558 / 1.862 / 99 / 99,3.040 / 3.555 / 99 / 99,1.562 / 1.862 / 99 / 99
3,2-0,1.453 / 1.453 / 30 / 30,1.332 / 1.332 / 42 / 42,1.161 / 1.453 / 47 / 47,1.453 / 1.453 / 29 / 29
4,2-1,1.354 / 1.681 / 50 / 50,1.460 / 1.853 / 52 / 52,1.392 / 1.500 / 31 / 31,1.376 / 1.681 / 36 / 36
5,2-2,2.172 / 2.353 / 52 / 52,1.564 / 1.816 / 81 / 81,2.215 / 2.394 / 42 / 42,2.165 / 2.353 / 70 / 70
6,2-3,0.953 / 1.462 / 52 / 52,0.994 / 1.286 / 57 / 57,1.066 / 1.666 / 64 / 64,0.946 / 1.462 / 61 / 61
7,2-4,0.981 / 1.083 / 42 / 42,1.376 / 1.449 / 54 / 54,0.986 / 1.083 / 41 / 41,0.985 / 1.083 / 54 / 54
8,2-5,1.895 / 2.082 / 49 / 49,1.828 / 2.082 / 36 / 36,1.990 / 2.482 / 38 / 38,1.886 / 2.082 / 57 / 57
9,2-6,2.090 / 2.209 / 33 / 33,2.209 / 2.209 / 36 / 36,2.209 / 2.209 / 46 / 46,2.209 / 2.209 / 36 / 36
10,2-7,0.967 / 1.429 / 60 / 60,1.360 / 1.887 / 46 / 46,1.027 / 1.429 / 61 / 61,1.094 / 1.429 / 58 / 58
11,2-8,1.386 / 1.491 / 40 / 40,1.374 / 1.583 / 47 / 47,1.915 / 2.179 / 33 / 33,1.341 / 1.491 / 36 / 36
