,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.434 / 1.447 / 99 / 99,1.447 / 1.449 / 99 / 99,1.448 / 1.449 / 99 / 99,1.407 / 1.447 / 99 / 99
1,1-1,1.374 / 1.374 / 99 / 99,1.374 / 1.374 / 99 / 99,1.374 / 1.374 / 99 / 99,1.374 / 1.374 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.588 / 1.588 / 99 / 99,1.588 / 1.588 / 99 / 99,1.164 / 1.164 / 99 / 99
3,2-0,1.955 / 2.237 / 70 / 70,2.033 / 2.237 / 43 / 43,2.059 / 2.263 / 57 / 57,1.997 / 2.283 / 27 / 27
4,2-1,1.826 / 1.826 / 38 / 38,1.826 / 1.826 / 35 / 35,1.833 / 1.931 / 43 / 43,1.831 / 1.931 / 57 / 57
5,2-2,0.901 / 0.910 / 32 / 32,0.903 / 1.006 / 79 / 79,0.897 / 0.910 / 32 / 32,0.919 / 0.992 / 18 / 18
6,2-3,1.378 / 1.378 / 74 / 74,1.378 / 1.378 / 53 / 53,1.378 / 1.378 / 17 / 17,1.378 / 1.378 / 42 / 42
7,2-4,0.929 / 0.929 / 36 / 36,0.929 / 0.929 / 21 / 21,0.929 / 0.929 / 65 / 65,0.929 / 0.929 / 43 / 43
8,2-5,1.200 / 1.410 / 29 / 29,0.977 / 1.410 / 52 / 52,1.030 / 1.410 / 74 / 74,1.067 / 1.410 / 52 / 52
9,2-6,0.917 / 1.262 / 33 / 33,1.059 / 1.262 / 38 / 38,1.009 / 1.262 / 29 / 29,1.017 / 1.262 / 60 / 60
10,2-7,1.935 / 2.185 / 41 / 41,1.829 / 1.829 / 29 / 29,1.894 / 2.185 / 77 / 77,1.890 / 2.185 / 66 / 66
11,2-8,1.568 / 1.568 / 25 / 25,1.347 / 1.571 / 24 / 24,1.293 / 1.363 / 55 / 55,1.532 / 1.568 / 57 / 57
