,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.122 / 1.286 / 99 / 99,1.436 / 1.788 / 99 / 99,1.782 / 2.022 / 99 / 99,1.142 / 1.286 / 99 / 99
1,1-1,1.260 / 1.390 / 99 / 99,1.933 / 2.063 / 99 / 99,2.325 / 2.451 / 99 / 99,1.118 / 1.390 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.066 / 1.066 / 99 / 99,1.086 / 1.458 / 99 / 99,1.000 / 1.000 / 99 / 99
3,2-0,0.940 / 0.940 / 68 / 68,0.940 / 0.940 / 47 / 47,0.940 / 0.940 / 51 / 51,0.940 / 0.940 / 85 / 85
4,2-1,1.143 / 1.143 / 41 / 41,1.199 / 1.199 / 68 / 68,1.438 / 2.025 / 58 / 58,1.147 / 1.368 / 50 / 50
5,2-2,1.419 / 1.655 / 51 / 51,1.377 / 1.849 / 31 / 31,1.467 / 1.849 / 49 / 49,1.418 / 1.655 / 42 / 42
6,2-3,1.684 / 1.890 / 62 / 62,2.353 / 2.432 / 47 / 47,2.420 / 2.753 / 55 / 55,1.623 / 1.623 / 60 / 60
7,2-4,1.193 / 1.193 / 63 / 63,1.004 / 1.004 / 28 / 28,1.014 / 1.014 / 33 / 33,1.193 / 1.193 / 42 / 42
8,2-5,0.953 / 0.953 / 45 / 45,1.167 / 1.167 / 19 / 19,0.953 / 0.953 / 19 / 19,0.953 / 0.953 / 67 / 67
9,2-6,2.734 / 2.975 / 79 / 79,0.969 / 1.264 / 38 / 38,0.989 / 1.430 / 49 / 49,2.612 / 2.975 / 35 / 35
10,2-7,1.104 / 1.157 / 65 / 65,1.121 / 1.121 / 65 / 65,1.121 / 1.121 / 65 / 65,1.102 / 1.157 / 29 / 29
11,2-8,2.304 / 2.307 / 45 / 45,0.996 / 0.996 / 33 / 33,1.009 / 1.053 / 19 / 19,2.303 / 2.307 / 59 / 59
