,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.385 / 1.725 / 99 / 99,1.252 / 1.362 / 99 / 99,1.234 / 1.362 / 99 / 99,1.331 / 1.725 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.198 / 1.267 / 99 / 99,2.144 / 2.482 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.372 / 1.439 / 99 / 99,1.426 / 1.439 / 99 / 99,1.517 / 2.277 / 99 / 99,1.412 / 1.439 / 99 / 99
3,2-0,0.794 / 0.794 / 68 / 68,1.456 / 1.524 / 42 / 42,1.674 / 1.674 / 40 / 40,0.794 / 0.794 / 51 / 51
4,2-1,1.114 / 1.446 / 43 / 43,1.129 / 1.446 / 64 / 64,1.131 / 1.446 / 55 / 55,1.170 / 1.446 / 49 / 49
5,2-2,1.996 / 2.278 / 51 / 51,2.085 / 2.278 / 41 / 41,1.969 / 2.278 / 47 / 47,1.955 / 1.955 / 15 / 15
6,2-3,1.978 / 2.178 / 13 / 13,2.222 / 3.154 / 39 / 39,1.740 / 2.105 / 53 / 53,1.749 / 2.038 / 49 / 49
7,2-4,1.641 / 1.925 / 49 / 49,1.816 / 1.935 / 43 / 43,2.225 / 2.557 / 41 / 41,1.591 / 1.925 / 57 / 57
8,2-5,1.119 / 1.241 / 40 / 40,0.892 / 0.892 / 69 / 69,0.892 / 0.892 / 64 / 64,1.122 / 1.241 / 41 / 41
9,2-6,2.576 / 3.176 / 17 / 17,2.116 / 3.176 / 70 / 70,1.970 / 2.965 / 34 / 34,1.760 / 2.153 / 42 / 42
10,2-7,2.762 / 3.182 / 10 / 10,2.915 / 3.182 / 41 / 41,1.790 / 2.073 / 72 / 72,2.877 / 3.182 / 67 / 67
11,2-8,1.975 / 2.651 / 60 / 60,2.001 / 2.666 / 57 / 57,1.667 / 2.494 / 42 / 42,1.069 / 2.491 / 36 / 36
