,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.161 / 1.332 / 99 / 99,1.874 / 2.075 / 99 / 99,1.884 / 2.047 / 99 / 99,1.167 / 1.332 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.232 / 1.232 / 99 / 99,2.010 / 2.069 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.226 / 1.503 / 99 / 99,1.829 / 2.070 / 99 / 99,1.605 / 1.927 / 99 / 99,1.428 / 1.727 / 99 / 99
3,2-0,1.088 / 1.474 / 48 / 48,0.908 / 0.908 / 20 / 20,1.534 / 1.665 / 54 / 54,1.824 / 1.824 / 50 / 50
4,2-1,0.981 / 1.225 / 53 / 53,1.003 / 1.363 / 50 / 50,1.058 / 1.225 / 72 / 72,1.392 / 1.621 / 49 / 49
5,2-2,1.569 / 1.927 / 73 / 73,2.211 / 2.444 / 20 / 20,1.949 / 2.062 / 43 / 43,1.793 / 1.882 / 49 / 49
6,2-3,1.305 / 1.305 / 22 / 22,1.615 / 1.686 / 48 / 48,1.117 / 1.117 / 49 / 49,1.696 / 1.937 / 60 / 60
7,2-4,2.812 / 3.076 / 27 / 27,3.080 / 3.440 / 49 / 49,2.625 / 2.855 / 62 / 62,1.244 / 1.245 / 59 / 59
8,2-5,1.308 / 1.520 / 41 / 41,1.179 / 1.179 / 61 / 61,1.515 / 1.845 / 47 / 47,0.908 / 0.908 / 67 / 67
9,2-6,1.225 / 1.464 / 90 / 90,1.139 / 1.600 / 65 / 65,1.271 / 1.643 / 51 / 51,1.054 / 1.246 / 50 / 50
10,2-7,0.909 / 0.909 / 54 / 54,1.495 / 1.495 / 50 / 50,1.296 / 1.353 / 46 / 46,1.144 / 1.144 / 43 / 43
11,2-8,2.203 / 2.243 / 24 / 24,2.277 / 2.349 / 32 / 32,0.985 / 0.985 / 58 / 58,1.187 / 1.369 / 25 / 25
