,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.457 / 1.509 / 99 / 99,1.558 / 1.644 / 99 / 99,1.120 / 2.546 / 99 / 99,1.504 / 1.509 / 99 / 99
1,1-1,1.450 / 1.741 / 99 / 99,1.813 / 2.257 / 99 / 99,1.659 / 2.008 / 99 / 99,1.605 / 2.038 / 99 / 99
2,1-2,1.774 / 2.055 / 99 / 99,1.698 / 2.099 / 99 / 99,2.729 / 3.048 / 99 / 99,1.695 / 2.055 / 99 / 99
3,2-0,1.909 / 1.909 / 46 / 46,2.232 / 2.593 / 67 / 67,1.691 / 2.297 / 35 / 35,2.033 / 2.379 / 51 / 51
4,2-1,1.261 / 1.929 / 51 / 51,0.930 / 0.930 / 51 / 51,1.262 / 1.871 / 51 / 51,0.947 / 1.929 / 57 / 57
5,2-2,0.891 / 0.891 / 46 / 46,1.345 / 1.825 / 49 / 49,1.142 / 1.579 / 73 / 73,1.262 / 1.609 / 30 / 30
6,2-3,1.117 / 1.241 / 65 / 65,1.140 / 1.241 / 34 / 34,1.930 / 2.135 / 31 / 31,1.113 / 1.241 / 62 / 62
7,2-4,1.484 / 1.547 / 56 / 56,1.542 / 1.547 / 49 / 49,1.068 / 1.068 / 55 / 55,1.539 / 1.547 / 68 / 68
8,2-5,1.822 / 1.904 / 49 / 49,1.842 / 2.004 / 68 / 68,1.356 / 1.411 / 46 / 46,1.862 / 2.004 / 39 / 39
9,2-6,1.691 / 1.754 / 57 / 57,1.524 / 1.597 / 28 / 28,1.463 / 1.525 / 27 / 27,1.690 / 1.690 / 52 / 52
10,2-7,1.037 / 1.150 / 51 / 51,1.389 / 1.500 / 63 / 63,1.174 / 1.287 / 58 / 58,1.136 / 1.317 / 66 / 66
11,2-8,1.057 / 1.284 / 71 / 71,1.016 / 1.284 / 28 / 28,1.007 / 1.252 / 60 / 60,0.959 / 1.284 / 53 / 53
