,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.135 / 1.268 / 99 / 99,1.986 / 2.255 / 99 / 99,2.248 / 2.574 / 99 / 99,1.076 / 1.268 / 99 / 99
1,1-1,1.287 / 1.397 / 99 / 99,1.306 / 1.506 / 99 / 99,1.532 / 1.807 / 99 / 99,1.405 / 1.783 / 99 / 99
2,1-2,1.330 / 1.752 / 99 / 99,1.334 / 1.752 / 99 / 99,3.039 / 3.358 / 99 / 99,1.452 / 1.752 / 99 / 99
3,2-0,1.131 / 1.832 / 67 / 67,0.961 / 1.433 / 32 / 32,1.087 / 1.524 / 56 / 56,1.259 / 1.832 / 62 / 62
4,2-1,2.238 / 2.643 / 56 / 56,2.110 / 2.402 / 48 / 48,2.199 / 2.402 / 75 / 75,2.128 / 2.402 / 72 / 72
5,2-2,1.692 / 2.007 / 30 / 30,1.200 / 1.694 / 41 / 41,1.073 / 1.345 / 51 / 51,1.623 / 1.939 / 48 / 48
6,2-3,1.592 / 1.715 / 29 / 29,1.033 / 2.081 / 54 / 54,1.001 / 1.405 / 60 / 60,1.380 / 1.737 / 63 / 63
7,2-4,1.291 / 1.291 / 58 / 58,1.291 / 1.291 / 35 / 35,0.891 / 0.891 / 52 / 52,1.291 / 1.291 / 59 / 59
8,2-5,2.188 / 2.774 / 67 / 67,2.165 / 2.846 / 34 / 34,2.098 / 2.411 / 27 / 27,2.151 / 2.777 / 51 / 51
9,2-6,1.868 / 2.068 / 51 / 51,1.940 / 2.116 / 53 / 53,2.132 / 2.281 / 57 / 57,1.919 / 2.088 / 73 / 73
10,2-7,1.981 / 2.361 / 65 / 65,1.844 / 2.280 / 56 / 56,1.496 / 1.767 / 40 / 40,1.791 / 1.846 / 54 / 54
11,2-8,1.437 / 1.522 / 54 / 54,1.346 / 1.522 / 65 / 65,1.383 / 1.596 / 49 / 49,1.406 / 1.539 / 52 / 52
