,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.210 / 1.385 / 99 / 99,1.171 / 1.385 / 99 / 99,1.777 / 1.901 / 99 / 99,1.171 / 1.385 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.440 / 1.441 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,0.987 / 0.987 / 99 / 99,2.972 / 2.972 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.287 / 1.287 / 99 / 99,1.981 / 2.031 / 99 / 99,1.632 / 1.669 / 99 / 99,1.287 / 1.287 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,2.541 / 2.557 / 99 / 99,1.000 / 1.000 / 99 / 99
5,1-5,1.000 / 1.000 / 99 / 99,1.683 / 1.853 / 99 / 99,1.467 / 3.322 / 99 / 99,1.000 / 1.000 / 99 / 99
6,1-6,1.445 / 1.445 / 99 / 99,2.297 / 2.297 / 99 / 99,3.419 / 3.419 / 99 / 99,1.445 / 1.445 / 99 / 99
7,1-7,1.243 / 1.243 / 99 / 99,1.480 / 1.571 / 99 / 99,1.440 / 1.449 / 99 / 99,1.243 / 1.243 / 99 / 99
8,1-8,1.638 / 1.774 / 99 / 99,1.709 / 2.085 / 99 / 99,4.024 / 4.359 / 99 / 99,1.608 / 1.774 / 99 / 99
9,1-9,1.272 / 1.707 / 99 / 99,1.530 / 1.845 / 99 / 99,1.481 / 1.845 / 99 / 99,1.306 / 1.707 / 99 / 99
10,2-0,1.074 / 1.074 / 74 / 74,1.379 / 1.379 / 56 / 56,2.676 / 2.894 / 57 / 57,1.074 / 1.074 / 53 / 53
11,2-1,0.890 / 0.890 / 33 / 33,1.025 / 1.363 / 56 / 56,0.902 / 1.270 / 30 / 30,0.941 / 1.486 / 57 / 57
12,2-2,1.035 / 1.139 / 43 / 43,2.751 / 2.810 / 43 / 43,2.134 / 2.134 / 59 / 59,1.047 / 1.139 / 37 / 37
13,2-3,1.582 / 1.582 / 53 / 53,1.165 / 1.165 / 43 / 43,1.165 / 1.165 / 48 / 48,1.582 / 1.582 / 44 / 44
14,2-4,2.018 / 2.018 / 55 / 55,2.018 / 2.018 / 36 / 36,2.018 / 2.018 / 57 / 57,2.018 / 2.018 / 45 / 45
15,2-5,1.698 / 1.698 / 66 / 66,0.786 / 0.786 / 64 / 64,0.786 / 0.786 / 26 / 26,1.698 / 1.698 / 55 / 55
16,2-6,0.838 / 0.838 / 47 / 47,0.997 / 1.161 / 55 / 55,1.076 / 1.161 / 48 / 48,0.838 / 0.838 / 41 / 41
17,2-7,1.746 / 1.746 / 21 / 21,1.322 / 1.322 / 33 / 33,1.206 / 2.044 / 46 / 46,1.746 / 1.746 / 40 / 40
18,2-8,1.179 / 1.484 / 42 / 42,1.151 / 1.523 / 52 / 52,2.976 / 3.211 / 66 / 66,1.203 / 1.443 / 28 / 28
19,2-9,2.789 / 2.808 / 32 / 32,2.783 / 2.783 / 50 / 50,2.921 / 2.921 / 42 / 42,2.791 / 2.808 / 55 / 55
