,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.273 / 1.273 / 99 / 99,1.374 / 1.404 / 99 / 99,1.749 / 2.284 / 99 / 99,1.273 / 1.273 / 99 / 99
1,1-1,1.198 / 1.392 / 99 / 99,1.253 / 1.392 / 99 / 99,1.198 / 1.392 / 99 / 99,1.154 / 1.392 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.277 / 1.277 / 99 / 99,2.469 / 2.469 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.082 / 1.082 / 99 / 99,1.183 / 2.639 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.379 / 1.379 / 99 / 99,1.461 / 1.461 / 99 / 99,2.887 / 3.159 / 99 / 99,1.379 / 1.379 / 99 / 99
5,1-5,1.170 / 1.344 / 99 / 99,1.853 / 2.090 / 99 / 99,2.853 / 3.092 / 99 / 99,1.205 / 1.344 / 99 / 99
6,1-6,1.509 / 1.667 / 99 / 99,1.835 / 1.948 / 99 / 99,2.108 / 2.303 / 99 / 99,1.473 / 1.667 / 99 / 99
7,1-7,1.406 / 1.814 / 99 / 99,1.429 / 1.814 / 99 / 99,2.028 / 2.471 / 99 / 99,2.094 / 2.397 / 99 / 99
8,1-8,1.161 / 1.274 / 99 / 99,1.663 / 1.824 / 99 / 99,1.278 / 1.282 / 99 / 99,1.172 / 1.274 / 99 / 99
9,1-9,1.025 / 1.093 / 99 / 99,1.261 / 1.408 / 99 / 99,5.279 / 8.532 / 99 / 99,1.032 / 1.093 / 99 / 99
10,2-0,2.500 / 2.500 / 52 / 52,1.711 / 2.698 / 43 / 43,1.977 / 2.066 / 43 / 43,2.500 / 2.500 / 80 / 80
11,2-1,1.728 / 1.761 / 48 / 48,1.402 / 1.402 / 58 / 58,1.229 / 1.761 / 45 / 45,1.734 / 1.761 / 52 / 52
12,2-2,1.355 / 1.697 / 69 / 69,1.611 / 1.668 / 57 / 57,1.425 / 1.697 / 44 / 44,1.398 / 1.644 / 51 / 51
13,2-3,1.973 / 1.973 / 46 / 46,1.691 / 1.691 / 58 / 58,1.798 / 1.798 / 57 / 57,1.973 / 1.973 / 64 / 64
14,2-4,1.084 / 1.084 / 50 / 50,1.084 / 1.084 / 64 / 64,1.124 / 1.200 / 50 / 50,1.111 / 2.160 / 39 / 39
15,2-5,1.057 / 1.057 / 27 / 27,1.665 / 1.964 / 62 / 62,-1.000 / -1.000 / 0 / 46,1.129 / 1.743 / 38 / 38
16,2-6,1.423 / 1.667 / 40 / 40,2.050 / 2.222 / 49 / 49,1.424 / 1.667 / 72 / 72,1.468 / 1.856 / 60 / 60
17,2-7,1.438 / 1.709 / 46 / 46,0.923 / 1.249 / 36 / 36,1.499 / 1.709 / 44 / 44,1.460 / 1.730 / 57 / 57
18,2-8,1.067 / 1.357 / 53 / 53,1.053 / 1.357 / 67 / 67,1.536 / 1.957 / 60 / 60,1.616 / 1.906 / 59 / 59
19,2-9,2.817 / 2.817 / 48 / 48,1.982 / 2.938 / 43 / 43,2.249 / 2.684 / 56 / 56,2.837 / 2.886 / 59 / 59
