,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.224 / 1.636 / 99 / 99,1.670 / 1.936 / 99 / 99,1.827 / 2.239 / 99 / 99,1.309 / 1.636 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,0.834 / 0.834 / 99 / 99,0.834 / 0.834 / 99 / 99,1.107 / 1.107 / 99 / 99
2,1-2,1.214 / 1.385 / 99 / 99,1.441 / 1.578 / 99 / 99,1.250 / 1.532 / 99 / 99,1.148 / 1.385 / 99 / 99
3,1-3,1.340 / 1.594 / 99 / 99,1.198 / 1.544 / 99 / 99,1.962 / 2.091 / 99 / 99,1.327 / 1.669 / 99 / 99
4,1-4,1.330 / 1.330 / 99 / 99,1.965 / 2.004 / 99 / 99,2.008 / 2.132 / 99 / 99,1.659 / 1.659 / 99 / 99
5,1-5,1.661 / 2.035 / 99 / 99,1.779 / 2.464 / 99 / 99,2.081 / 3.711 / 99 / 99,1.545 / 2.146 / 99 / 99
6,1-6,1.404 / 1.716 / 99 / 99,1.592 / 1.941 / 99 / 99,1.467 / 1.940 / 99 / 99,1.526 / 1.893 / 99 / 99
7,1-7,1.000 / 1.000 / 99 / 99,1.061 / 1.061 / 99 / 99,3.280 / 3.555 / 99 / 99,1.000 / 1.000 / 99 / 99
8,1-8,1.692 / 1.857 / 99 / 99,1.860 / 2.143 / 99 / 99,2.544 / 2.881 / 99 / 99,1.770 / 2.019 / 99 / 99
9,1-9,1.168 / 1.369 / 99 / 99,1.579 / 1.841 / 99 / 99,4.046 / 4.353 / 99 / 99,1.343 / 1.557 / 99 / 99
10,2-0,0.751 / 0.986 / 44 / 44,0.718 / 0.986 / 32 / 32,0.907 / 1.698 / 80 / 80,0.872 / 1.348 / 57 / 57
11,2-1,1.059 / 1.400 / 46 / 46,1.063 / 1.400 / 63 / 63,1.057 / 1.057 / 70 / 70,1.056 / 1.362 / 65 / 65
12,2-2,1.208 / 1.208 / 44 / 44,1.474 / 1.474 / 55 / 55,1.474 / 1.474 / 46 / 46,1.474 / 1.474 / 39 / 39
13,2-3,1.269 / 1.432 / 48 / 48,1.775 / 2.287 / 44 / 44,1.851 / 2.007 / 43 / 43,1.328 / 1.516 / 66 / 66
14,2-4,2.208 / 2.228 / 65 / 65,2.216 / 2.255 / 32 / 32,2.266 / 2.422 / 41 / 41,2.215 / 2.255 / 63 / 63
15,2-5,1.022 / 1.378 / 56 / 56,1.188 / 1.942 / 41 / 41,1.324 / 1.606 / 68 / 68,1.403 / 2.002 / 51 / 51
16,2-6,1.397 / 1.397 / 38 / 38,1.406 / 1.482 / 19 / 19,1.399 / 1.495 / 47 / 47,1.397 / 1.397 / 27 / 27
17,2-7,0.923 / 1.374 / 58 / 58,0.937 / 1.194 / 56 / 56,0.985 / 1.203 / 18 / 18,0.919 / 1.374 / 67 / 67
18,2-8,2.172 / 2.174 / 54 / 54,2.694 / 2.776 / 63 / 63,2.830 / 2.876 / 41 / 41,2.172 / 2.174 / 38 / 38
19,2-9,1.329 / 1.378 / 82 / 82,0.922 / 0.922 / 47 / 47,2.058 / 2.100 / 58 / 58,0.980 / 1.086 / 85 / 85
