,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.150 / 1.316 / 99 / 99,1.396 / 1.396 / 99 / 99,2.559 / 2.586 / 99 / 99,1.175 / 1.316 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.549 / 1.549 / 99 / 99,1.560 / 3.190 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.876 / 1.876 / 99 / 99,1.117 / 1.922 / 44 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.369 / 1.566 / 99 / 99,1.647 / 1.902 / 99 / 99,1.287 / 3.197 / 99 / 99,1.294 / 1.566 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.745 / 1.909 / 99 / 99,1.242 / 1.340 / 99 / 99,1.000 / 1.000 / 99 / 99
5,1-5,1.150 / 1.286 / 99 / 99,1.250 / 1.446 / 99 / 99,2.398 / 2.614 / 99 / 99,1.127 / 1.286 / 99 / 99
6,1-6,1.688 / 1.903 / 99 / 99,2.072 / 2.468 / 99 / 99,2.054 / 2.385 / 99 / 99,1.614 / 1.903 / 99 / 99
7,1-7,1.156 / 1.309 / 99 / 99,1.251 / 1.465 / 99 / 99,1.857 / 1.949 / 99 / 99,1.212 / 1.309 / 99 / 99
8,1-8,1.000 / 1.000 / 99 / 99,2.075 / 2.109 / 99 / 99,1.905 / 1.916 / 99 / 99,1.000 / 1.000 / 99 / 99
9,1-9,1.260 / 1.368 / 99 / 99,1.284 / 1.474 / 99 / 99,1.727 / 1.863 / 99 / 99,1.197 / 1.368 / 99 / 99
10,2-0,1.217 / 1.364 / 53 / 53,1.579 / 1.768 / 44 / 44,1.977 / 1.979 / 29 / 29,1.230 / 1.364 / 34 / 34
11,2-1,1.388 / 1.619 / 73 / 73,1.006 / 1.006 / 27 / 27,1.006 / 1.006 / 50 / 50,1.367 / 1.619 / 41 / 41
12,2-2,0.917 / 0.970 / 67 / 67,0.907 / 0.921 / 52 / 52,1.195 / 1.198 / 55 / 55,0.889 / 0.889 / 50 / 50
13,2-3,0.887 / 0.887 / 47 / 47,0.887 / 0.887 / 54 / 54,2.775 / 2.775 / 49 / 49,0.887 / 0.887 / 55 / 55
14,2-4,1.652 / 1.681 / 42 / 42,1.266 / 1.765 / 44 / 44,1.389 / 2.006 / 44 / 44,1.645 / 1.681 / 34 / 34
15,2-5,0.674 / 0.674 / 49 / 49,1.482 / 1.543 / 39 / 39,1.147 / 1.275 / 71 / 71,0.674 / 0.674 / 68 / 68
16,2-6,1.723 / 1.746 / 68 / 68,1.928 / 1.957 / 37 / 37,1.283 / 2.349 / 62 / 62,1.691 / 1.746 / 42 / 42
17,2-7,1.229 / 1.229 / 69 / 69,1.229 / 1.229 / 48 / 48,1.550 / 1.550 / 60 / 60,1.237 / 1.653 / 54 / 54
18,2-8,1.510 / 1.510 / 51 / 51,1.088 / 1.088 / 55 / 55,1.630 / 1.640 / 21 / 21,1.510 / 1.510 / 44 / 44
19,2-9,1.075 / 1.547 / 68 / 68,1.333 / 1.640 / 39 / 39,1.301 / 1.695 / 41 / 41,1.145 / 1.547 / 55 / 55
