,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,2.290 / 2.884 / 99 / 99,2.228 / 2.884 / 99 / 99,2.346 / 2.884 / 99 / 99,2.313 / 2.884 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.591 / 1.648 / 99 / 99,1.510 / 1.795 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.461 / 1.773 / 99 / 99,1.269 / 1.773 / 99 / 99,1.387 / 1.757 / 99 / 99,1.468 / 1.734 / 99 / 99
3,2-0,0.899 / 0.899 / 28 / 28,0.899 / 0.899 / 40 / 40,0.899 / 0.899 / 46 / 46,0.899 / 0.899 / 52 / 52
4,2-1,1.577 / 2.125 / 51 / 51,2.156 / 2.451 / 61 / 61,2.227 / 2.451 / 32 / 32,1.401 / 2.451 / 37 / 37
5,2-2,1.170 / 1.170 / 24 / 24,2.422 / 2.641 / 65 / 65,2.448 / 2.833 / 56 / 56,1.264 / 1.581 / 35 / 35
6,2-3,2.274 / 2.274 / 57 / 57,2.276 / 2.290 / 54 / 54,2.274 / 2.274 / 41 / 41,2.274 / 2.274 / 63 / 63
7,2-4,1.140 / 1.680 / 47 / 47,1.067 / 1.680 / 25 / 25,1.246 / 1.793 / 46 / 46,1.187 / 1.680 / 53 / 53
8,2-5,0.794 / 1.097 / 78 / 78,0.738 / 0.738 / 70 / 70,0.738 / 0.738 / 50 / 50,0.767 / 1.097 / 88 / 88
9,2-6,1.020 / 1.252 / 63 / 63,0.941 / 0.941 / 16 / 16,0.982 / 1.459 / 38 / 38,1.035 / 1.459 / 77 / 77
10,2-7,1.964 / 2.695 / 34 / 34,2.444 / 2.695 / 45 / 45,2.372 / 2.695 / 36 / 36,1.665 / 2.695 / 63 / 63
11,2-8,1.122 / 1.171 / 29 / 29,0.905 / 1.121 / 76 / 76,1.121 / 1.121 / 39 / 39,1.122 / 1.171 / 50 / 50
12,2-9,1.326 / 1.470 / 32 / 32,1.264 / 1.496 / 46 / 46,1.366 / 1.748 / 56 / 56,1.425 / 1.748 / 64 / 64
13,2-10,1.908 / 2.138 / 60 / 60,2.125 / 2.138 / 53 / 53,1.939 / 2.138 / 65 / 65,1.890 / 2.138 / 50 / 50
14,2-11,1.297 / 1.592 / 59 / 59,1.378 / 1.823 / 50 / 50,1.435 / 1.823 / 52 / 52,1.170 / 1.320 / 25 / 25
