,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.303 / 1.885 / 99 / 99,1.289 / 1.690 / 99 / 99,1.619 / 1.893 / 99 / 99,1.351 / 1.885 / 99 / 99
1,1-1,1.291 / 1.560 / 99 / 99,1.051 / 1.218 / 99 / 99,1.077 / 1.218 / 99 / 99,1.303 / 1.560 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.037 / 1.615 / 99 / 99,1.590 / 2.064 / 99 / 99,1.000 / 1.000 / 99 / 99
3,2-0,1.285 / 1.285 / 62 / 62,1.185 / 1.313 / 49 / 49,0.949 / 1.471 / 68 / 68,1.299 / 1.493 / 58 / 58
4,2-1,1.799 / 2.040 / 42 / 42,1.638 / 2.155 / 60 / 60,1.733 / 2.033 / 35 / 35,1.788 / 2.344 / 62 / 62
5,2-2,1.260 / 1.734 / 42 / 42,1.262 / 1.570 / 34 / 34,1.221 / 1.734 / 43 / 43,1.244 / 1.734 / 44 / 44
6,2-3,1.312 / 1.527 / 52 / 52,1.294 / 1.503 / 44 / 44,1.285 / 1.662 / 51 / 51,1.320 / 1.512 / 52 / 52
7,2-4,1.366 / 1.963 / 54 / 54,1.273 / 1.885 / 60 / 60,1.464 / 2.053 / 58 / 58,1.169 / 1.481 / 37 / 37
8,2-5,1.582 / 1.893 / 44 / 44,0.888 / 0.888 / 35 / 35,0.952 / 1.735 / 61 / 61,1.047 / 1.267 / 55 / 55
9,2-6,1.867 / 2.122 / 46 / 46,1.644 / 2.228 / 35 / 35,1.897 / 2.584 / 73 / 73,1.941 / 2.423 / 46 / 46
10,2-7,1.758 / 1.965 / 59 / 59,0.695 / 0.987 / 29 / 29,0.956 / 1.175 / 30 / 30,1.637 / 1.865 / 44 / 44
11,2-8,1.047 / 1.732 / 47 / 47,1.020 / 1.439 / 30 / 30,1.088 / 1.479 / 33 / 33,1.139 / 1.705 / 43 / 43
12,2-9,1.632 / 2.217 / 45 / 45,0.964 / 1.326 / 23 / 23,0.987 / 1.326 / 42 / 42,1.044 / 1.787 / 52 / 52
13,2-10,0.892 / 0.892 / 67 / 67,0.892 / 0.892 / 49 / 49,0.892 / 0.892 / 50 / 50,0.892 / 0.892 / 62 / 62
14,2-11,1.953 / 2.593 / 56 / 56,1.303 / 1.972 / 67 / 67,1.743 / 2.222 / 66 / 66,2.015 / 2.593 / 41 / 41
