,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.244 / 1.629 / 99 / 99,1.342 / 1.601 / 98 / 99,1.229 / 1.595 / 99 / 99,1.273 / 1.574 / 99 / 99
1,1-1,1.133 / 1.554 / 99 / 99,1.310 / 1.794 / 99 / 99,1.289 / 1.744 / 99 / 99,1.198 / 1.676 / 99 / 99
2,1-2,1.275 / 1.581 / 99 / 99,1.319 / 1.667 / 99 / 99,1.923 / 2.103 / 99 / 99,1.218 / 1.581 / 99 / 99
3,2-0,1.313 / 2.055 / 56 / 56,0.749 / 1.033 / 21 / 21,0.766 / 1.088 / 35 / 35,1.240 / 1.573 / 33 / 33
4,2-1,1.545 / 1.545 / 44 / 44,1.305 / 1.481 / 54 / 54,1.306 / 1.481 / 51 / 51,1.387 / 1.445 / 39 / 39
5,2-2,1.073 / 1.561 / 50 / 50,1.176 / 1.981 / 83 / 83,1.099 / 1.471 / 28 / 28,1.249 / 1.657 / 57 / 57
6,2-3,1.070 / 1.418 / 42 / 42,1.505 / 2.095 / 38 / 38,1.207 / 1.569 / 47 / 47,1.192 / 1.628 / 51 / 51
7,2-4,0.962 / 1.298 / 45 / 45,1.177 / 1.868 / 55 / 56,0.941 / 0.941 / 53 / 53,0.991 / 1.868 / 48 / 48
8,2-5,0.988 / 1.116 / 11 / 11,0.963 / 1.004 / 14 / 14,0.956 / 0.956 / 37 / 37,0.892 / 0.892 / 39 / 39
9,2-6,1.140 / 1.696 / 35 / 35,0.754 / 1.027 / 36 / 36,0.930 / 1.304 / 67 / 67,1.114 / 1.653 / 44 / 44
10,2-7,0.834 / 1.136 / 52 / 52,1.068 / 1.406 / 54 / 54,1.059 / 1.081 / 37 / 37,1.057 / 1.406 / 38 / 38
11,2-8,1.614 / 1.950 / 19 / 19,1.844 / 2.289 / 36 / 36,1.791 / 2.486 / 42 / 42,1.601 / 2.075 / 46 / 46
12,2-9,1.158 / 1.576 / 56 / 56,1.393 / 1.575 / 33 / 44,1.460 / 1.773 / 56 / 56,1.425 / 1.883 / 65 / 65
13,2-10,1.071 / 1.460 / 42 / 42,2.530 / 3.381 / 62 / 62,2.381 / 3.000 / 46 / 46,2.571 / 3.286 / 44 / 44
14,2-11,1.253 / 1.463 / 57 / 57,0.834 / 1.066 / 42 / 42,0.788 / 1.151 / 66 / 66,1.037 / 1.229 / 30 / 30
