,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.998 / 2.245 / 99 / 99,1.806 / 2.426 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.219 / 1.380 / 99 / 99,1.964 / 2.249 / 99 / 99,2.199 / 2.531 / 99 / 99,1.146 / 1.380 / 99 / 99
2,1-2,3.683 / 3.968 / 99 / 99,1.691 / 1.929 / 99 / 99,1.761 / 2.154 / 99 / 99,3.623 / 3.968 / 99 / 99
3,1-3,1.545 / 1.778 / 99 / 99,1.591 / 1.954 / 99 / 99,1.762 / 2.335 / 99 / 99,1.511 / 1.778 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.011 / 1.357 / 99 / 99,1.963 / 2.120 / 99 / 99,1.000 / 1.000 / 99 / 99
5,1-5,1.111 / 1.452 / 99 / 99,1.489 / 1.610 / 99 / 99,1.733 / 1.940 / 99 / 99,1.155 / 1.452 / 99 / 99
6,1-6,1.000 / 1.000 / 99 / 99,1.587 / 1.741 / 99 / 99,1.800 / 1.942 / 99 / 99,1.267 / 1.332 / 99 / 99
7,1-7,1.040 / 1.097 / 99 / 99,0.911 / 1.341 / 99 / 99,0.924 / 2.596 / 99 / 99,1.031 / 1.097 / 99 / 99
8,1-8,1.585 / 2.089 / 99 / 99,1.912 / 2.252 / 99 / 99,5.235 / 5.551 / 99 / 99,1.656 / 2.089 / 99 / 99
9,1-9,1.418 / 1.418 / 99 / 99,1.738 / 2.368 / 99 / 99,3.717 / 3.806 / 99 / 99,1.418 / 1.418 / 99 / 99
10,2-0,1.559 / 1.801 / 72 / 72,1.637 / 1.664 / 59 / 59,2.409 / 2.672 / 57 / 57,1.587 / 1.801 / 45 / 45
11,2-1,0.892 / 0.892 / 56 / 56,0.892 / 0.892 / 39 / 39,2.911 / 3.032 / 45 / 45,0.892 / 0.892 / 37 / 37
12,2-2,3.035 / 3.801 / 36 / 36,1.878 / 2.521 / 45 / 45,1.769 / 2.220 / 45 / 45,2.812 / 3.322 / 69 / 69
13,2-3,1.281 / 1.889 / 77 / 77,1.752 / 2.143 / 63 / 63,1.599 / 2.072 / 40 / 40,1.381 / 1.744 / 65 / 65
14,2-4,1.104 / 1.588 / 39 / 39,1.506 / 1.684 / 40 / 40,1.578 / 2.396 / 81 / 81,0.942 / 1.588 / 40 / 40
15,2-5,1.568 / 1.921 / 50 / 50,1.047 / 1.302 / 54 / 54,2.491 / 2.573 / 42 / 42,1.446 / 1.705 / 64 / 64
16,2-6,2.150 / 2.309 / 74 / 74,1.479 / 1.540 / 45 / 45,0.923 / 0.923 / 28 / 28,1.487 / 2.136 / 65 / 65
17,2-7,1.603 / 1.859 / 39 / 39,1.405 / 1.688 / 54 / 54,1.377 / 1.702 / 43 / 43,1.655 / 1.859 / 63 / 63
18,2-8,1.016 / 1.305 / 44 / 44,1.578 / 1.912 / 63 / 63,1.068 / 1.207 / 50 / 50,1.067 / 2.871 / 47 / 47
19,2-9,2.411 / 2.587 / 55 / 55,1.112 / 1.154 / 57 / 57,1.111 / 1.111 / 37 / 37,2.495 / 2.587 / 53 / 53
20,2-10,1.811 / 2.039 / 41 / 41,2.231 / 2.895 / 50 / 50,2.256 / 2.601 / 57 / 57,2.050 / 2.866 / 42 / 42
21,2-11,1.289 / 1.289 / 35 / 35,1.059 / 1.165 / 58 / 58,0.897 / 0.897 / 39 / 39,1.289 / 1.289 / 45 / 45
22,2-12,1.984 / 2.360 / 57 / 57,1.825 / 2.366 / 59 / 59,2.213 / 3.004 / 51 / 51,2.076 / 2.360 / 61 / 61
23,2-13,2.498 / 2.772 / 30 / 30,0.919 / 0.919 / 49 / 49,2.280 / 2.318 / 39 / 39,2.680 / 2.879 / 35 / 35
24,2-14,1.321 / 1.876 / 51 / 51,1.909 / 2.356 / 46 / 46,1.945 / 2.288 / 5 / 38,1.367 / 1.986 / 50 / 50
25,2-15,3.472 / 3.969 / 61 / 61,1.208 / 1.547 / 43 / 43,1.254 / 1.589 / 57 / 57,3.319 / 4.224 / 64 / 64
26,2-16,0.940 / 0.940 / 41 / 41,1.781 / 1.828 / 43 / 43,0.866 / 1.050 / 57 / 57,0.940 / 0.940 / 42 / 42
27,2-17,2.134 / 2.341 / 53 / 53,1.590 / 1.658 / 44 / 44,0.899 / 0.899 / 74 / 74,1.535 / 2.081 / 57 / 57
28,2-18,1.136 / 1.590 / 64 / 64,1.361 / 1.610 / 57 / 57,1.723 / 2.464 / 37 / 37,1.126 / 1.354 / 11 / 11
29,2-19,2.182 / 2.750 / 31 / 31,1.512 / 1.788 / 78 / 78,1.466 / 1.847 / 44 / 44,2.101 / 2.547 / 35 / 35
