,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,1.602 / 2.267 / 99 / 99,3.607 / 4.021 / 99 / 99,1.387 / 2.248 / 99 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,1.317 / 1.624 / 99 / 99,1.471 / 1.886 / 99 / 99,1.232 / 1.378 / 99 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,1.625 / 1.887 / 99 / 99,2.764 / 3.602 / 99 / 99,1.753 / 2.435 / 99 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,1.168 / 1.509 / 99 / 99,1.338 / 2.071 / 99 / 99,1.236 / 1.425 / 99 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,1.414 / 2.198 / 99 / 99,2.436 / 3.330 / 99 / 99,1.000 / 1.000 / 99 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,2.202 / 3.303 / 99 / 99,2.117 / 3.439 / 99 / 99,1.896 / 2.313 / 99 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,2.874 / 3.159 / 99 / 99,4.270 / 4.773 / 99 / 99,2.000 / 2.170 / 99 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,1.196 / 1.493 / 99 / 99,1.445 / 1.591 / 99 / 99,1.266 / 1.531 / 99 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,1.943 / 2.465 / 99 / 99,2.070 / 2.637 / 99 / 99,1.463 / 2.141 / 99 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,1.432 / 1.432 / 99 / 99,1.436 / 1.517 / 99 / 99,2.604 / 2.888 / 99 / 99
10,2-0,-1.000 / -1.000 / 0 / 63,1.235 / 1.380 / 55 / 55,1.191 / 1.901 / 43 / 43,2.599 / 3.269 / 64 / 64
11,2-1,-1.000 / -1.000 / 0 / 38,1.193 / 1.558 / 45 / 45,1.180 / 1.526 / 49 / 49,1.187 / 1.526 / 25 / 25
12,2-2,-1.000 / -1.000 / 0 / 67,2.918 / 3.563 / 37 / 37,0.965 / 1.237 / 41 / 41,2.310 / 3.425 / 60 / 60
13,2-3,-1.000 / -1.000 / 0 / 51,3.833 / 4.119 / 41 / 41,1.692 / 2.715 / 57 / 57,3.100 / 3.497 / 38 / 38
14,2-4,-1.000 / -1.000 / 0 / 46,2.184 / 2.967 / 48 / 48,2.398 / 2.980 / 44 / 44,2.246 / 2.828 / 36 / 36
15,2-5,-1.000 / -1.000 / 0 / 59,1.227 / 1.894 / 35 / 35,2.247 / 3.083 / 69 / 69,1.494 / 2.100 / 69 / 69
16,2-6,-1.000 / -1.000 / 0 / 51,2.238 / 3.676 / 69 / 71,1.342 / 1.609 / 40 / 40,1.695 / 1.695 / 40 / 40
17,2-7,-1.000 / -1.000 / 0 / 52,1.065 / 2.217 / 45 / 45,1.361 / 2.044 / 66 / 66,2.248 / 2.924 / 49 / 49
18,2-8,-1.000 / -1.000 / 0 / 59,1.552 / 2.902 / 55 / 55,1.741 / 2.724 / 57 / 57,1.224 / 1.718 / 63 / 63
19,2-9,-1.000 / -1.000 / 0 / 67,2.431 / 3.306 / 50 / 50,13.221 / 571.746 / 55 / 55,1.347 / 1.728 / 22 / 22
20,2-10,-1.000 / -1.000 / 0 / 48,1.475 / 1.662 / 46 / 46,1.496 / 1.551 / 47 / 47,1.506 / 1.662 / 53 / 53
21,2-11,-1.000 / -1.000 / 0 / 29,1.494 / 1.820 / 21 / 21,1.578 / 2.348 / 47 / 47,2.306 / 2.568 / 57 / 57
22,2-12,-1.000 / -1.000 / 0 / 61,1.417 / 2.016 / 56 / 56,1.134 / 2.338 / 40 / 41,0.908 / 0.908 / 57 / 57
23,2-13,-1.000 / -1.000 / 0 / 53,1.887 / 2.259 / 45 / 45,1.881 / 2.611 / 58 / 58,1.648 / 1.648 / 20 / 20
24,2-14,-1.000 / -1.000 / 0 / 53,1.599 / 2.333 / 34 / 34,2.230 / 2.520 / 47 / 47,1.724 / 2.654 / 73 / 73
25,2-15,-1.000 / -1.000 / 0 / 57,1.203 / 1.473 / 50 / 50,2.184 / 2.625 / 70 / 70,1.315 / 1.639 / 51 / 51
26,2-16,-1.000 / -1.000 / 0 / 48,2.756 / 3.066 / 53 / 53,1.716 / 2.032 / 44 / 44,2.896 / 3.580 / 43 / 43
27,2-17,-1.000 / -1.000 / 0 / 44,2.391 / 3.130 / 37 / 37,1.392 / 1.693 / 53 / 53,2.240 / 2.974 / 66 / 66
28,2-18,-1.000 / -1.000 / 0 / 61,2.089 / 3.385 / 48 / 48,1.890 / 2.565 / 73 / 73,1.546 / 2.961 / 42 / 42
29,2-19,-1.000 / -1.000 / 0 / 42,2.811 / 3.106 / 40 / 40,2.888 / 3.447 / 44 / 44,2.745 / 3.363 / 57 / 57
