,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.344 / 1.543 / 99 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.568 / 1.853 / 99 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.482 / 1.692 / 99 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.050 / 1.170 / 99 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.436 / 1.535 / 99 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.402 / 1.480 / 99 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.616 / 1.906 / 99 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
10,1-10,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.148 / 1.794 / 99 / 99
11,1-11,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
12,1-12,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.163 / 1.359 / 99 / 99
13,1-13,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.146 / 1.344 / 99 / 99
14,1-14,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.874 / 2.181 / 99 / 99
15,2-0,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 27,0.892 / 0.892 / 29 / 29
16,2-1,-1.000 / -1.000 / 0 / 30,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 50,1.928 / 1.969 / 71 / 71
17,2-2,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 69,-1.000 / -1.000 / 0 / 37,0.806 / 0.806 / 35 / 35
18,2-3,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 64,-1.000 / -1.000 / 0 / 51,1.339 / 1.339 / 49 / 49
19,2-4,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 64,1.132 / 1.132 / 63 / 63
20,2-5,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 31,0.932 / 0.932 / 45 / 45
21,2-6,-1.000 / -1.000 / 0 / 70,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 44,1.856 / 2.058 / 61 / 61
22,2-7,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 34,1.467 / 1.567 / 42 / 42
23,2-8,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 78,-1.000 / -1.000 / 0 / 44,0.894 / 0.894 / 70 / 70
24,2-9,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 63,-1.000 / -1.000 / 0 / 73,1.944 / 2.247 / 55 / 55
25,2-10,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 32,2.082 / 2.282 / 51 / 51
26,2-11,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 45,0.983 / 0.983 / 28 / 28
27,2-12,-1.000 / -1.000 / 0 / 80,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 28,1.290 / 1.557 / 50 / 50
28,2-13,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 54,2.556 / 2.701 / 42 / 42
29,2-14,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 53,1.923 / 2.066 / 67 / 67
