,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,1.278 / 1.550 / 99 / 99,2.579 / 2.800 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,1.531 / 1.655 / 99 / 99,1.637 / 2.100 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,2.162 / 2.487 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,1.080 / 1.317 / 99 / 99,1.075 / 1.981 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,1.144 / 1.212 / 99 / 99,1.839 / 2.072 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,1.729 / 2.100 / 99 / 99,2.275 / 2.763 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,2.401 / 2.906 / 99 / 99,1.982 / 2.165 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,1.616 / 2.028 / 99 / 99,1.412 / 1.478 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,2.075 / 2.601 / 99 / 99,1.958 / 2.891 / 99 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,2.410 / 2.909 / 99 / 99,1.612 / 1.823 / 99 / 99,-1.000 / -1.000 / 0 / 99
10,1-10,-1.000 / -1.000 / 0 / 99,1.384 / 1.424 / 99 / 99,1.816 / 2.746 / 99 / 99,-1.000 / -1.000 / 0 / 99
11,1-11,-1.000 / -1.000 / 0 / 99,1.069 / 1.109 / 99 / 99,0.805 / 2.259 / 99 / 99,-1.000 / -1.000 / 0 / 99
12,1-12,-1.000 / -1.000 / 0 / 99,2.668 / 3.044 / 99 / 99,2.463 / 3.038 / 99 / 99,-1.000 / -1.000 / 0 / 99
13,1-13,-1.000 / -1.000 / 0 / 99,0.864 / 0.864 / 99 / 99,5.112 / 400.294 / 99 / 99,-1.000 / -1.000 / 0 / 99
14,1-14,-1.000 / -1.000 / 0 / 99,2.388 / 2.439 / 99 / 99,2.407 / 2.473 / 99 / 99,-1.000 / -1.000 / 0 / 99
15,2-0,-1.000 / -1.000 / 0 / 32,1.052 / 1.395 / 46 / 46,1.207 / 1.566 / 51 / 51,-1.000 / -1.000 / 0 / 50
16,2-1,-1.000 / -1.000 / 0 / 62,1.994 / 2.014 / 58 / 58,2.030 / 2.944 / 56 / 56,-1.000 / -1.000 / 0 / 60
17,2-2,-1.000 / -1.000 / 0 / 65,1.582 / 1.657 / 44 / 44,1.574 / 1.657 / 65 / 65,-1.000 / -1.000 / 0 / 60
18,2-3,-1.000 / -1.000 / 0 / 30,1.629 / 1.629 / 39 / 39,1.925 / 1.925 / 40 / 40,-1.000 / -1.000 / 0 / 41
19,2-4,-1.000 / -1.000 / 0 / 20,0.919 / 0.919 / 72 / 72,0.930 / 1.458 / 47 / 47,-1.000 / -1.000 / 0 / 40
20,2-5,-1.000 / -1.000 / 0 / 42,1.351 / 1.435 / 49 / 49,0.859 / 0.859 / 73 / 73,-1.000 / -1.000 / 0 / 41
21,2-6,-1.000 / -1.000 / 0 / 56,1.068 / 1.442 / 51 / 51,1.023 / 1.206 / 49 / 49,-1.000 / -1.000 / 0 / 49
22,2-7,-1.000 / -1.000 / 0 / 54,1.065 / 1.644 / 55 / 55,0.923 / 1.275 / 37 / 37,-1.000 / -1.000 / 0 / 35
23,2-8,-1.000 / -1.000 / 0 / 21,2.607 / 3.094 / 58 / 58,2.815 / 3.094 / 64 / 64,-1.000 / -1.000 / 0 / 43
24,2-9,-1.000 / -1.000 / 0 / 41,1.020 / 1.199 / 80 / 80,1.007 / 1.451 / 53 / 53,-1.000 / -1.000 / 0 / 62
25,2-10,-1.000 / -1.000 / 0 / 46,2.786 / 3.121 / 46 / 46,2.821 / 3.048 / 52 / 52,-1.000 / -1.000 / 0 / 51
26,2-11,-1.000 / -1.000 / 0 / 40,1.441 / 1.823 / 47 / 47,1.168 / 1.389 / 47 / 47,-1.000 / -1.000 / 0 / 64
27,2-12,-1.000 / -1.000 / 0 / 40,0.971 / 0.976 / 41 / 41,1.299 / 1.994 / 34 / 34,-1.000 / -1.000 / 0 / 64
28,2-13,-1.000 / -1.000 / 0 / 37,1.715 / 1.900 / 50 / 50,1.484 / 1.603 / 42 / 42,-1.000 / -1.000 / 0 / 63
29,2-14,-1.000 / -1.000 / 0 / 83,1.300 / 3.854 / 43 / 43,1.502 / 3.948 / 42 / 42,-1.000 / -1.000 / 0 / 48
