,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.597 / 2.122 / 99 / 99,1.444 / 2.131 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.424 / 2.095 / 99 / 99
1,1-1,1.251 / 1.464 / 99 / 99,1.520 / 2.042 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.576 / 1.943 / 99 / 99
2,1-2,1.381 / 1.769 / 99 / 99,1.275 / 1.646 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.462 / 1.860 / 99 / 99
3,1-3,1.398 / 1.877 / 99 / 99,1.219 / 1.691 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.141 / 1.718 / 99 / 99
4,1-4,1.849 / 2.402 / 99 / 99,3.009 / 4.005 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.074 / 2.426 / 99 / 99
5,1-5,1.243 / 1.466 / 99 / 99,1.395 / 1.691 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.615 / 2.047 / 99 / 99
6,1-6,1.628 / 2.168 / 99 / 99,3.600 / 4.688 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.504 / 3.341 / 99 / 99
7,1-7,1.306 / 1.676 / 99 / 99,1.980 / 2.766 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.441 / 1.929 / 99 / 99
8,1-8,1.764 / 2.453 / 99 / 99,3.109 / 3.738 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.863 / 2.475 / 99 / 99
9,1-9,1.089 / 1.097 / 99 / 99,1.263 / 1.279 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
10,1-10,2.459 / 2.975 / 99 / 99,3.945 / 4.797 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.699 / 3.150 / 99 / 99
11,1-11,1.960 / 2.475 / 99 / 99,2.107 / 2.624 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.849 / 2.475 / 99 / 99
12,1-12,1.494 / 1.668 / 99 / 99,1.380 / 1.380 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.477 / 1.836 / 99 / 99
13,1-13,1.000 / 1.000 / 99 / 99,1.018 / 1.974 / 98 / 99,-1.000 / -1.000 / 0 / 99,1.479 / 1.676 / 99 / 99
14,1-14,1.545 / 1.943 / 99 / 99,2.195 / 2.488 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.003 / 1.321 / 99 / 99
15,2-0,1.391 / 1.509 / 56 / 56,1.021 / 1.021 / 48 / 48,-1.000 / -1.000 / 0 / 39,2.728 / 3.030 / 26 / 26
16,2-1,1.619 / 1.721 / 62 / 62,1.182 / 1.182 / 56 / 56,-1.000 / -1.000 / 0 / 34,1.339 / 1.518 / 51 / 51
17,2-2,1.500 / 1.983 / 63 / 63,2.204 / 3.108 / 50 / 50,-1.000 / -1.000 / 0 / 59,1.723 / 2.002 / 58 / 58
18,2-3,0.933 / 1.318 / 65 / 65,0.936 / 1.258 / 63 / 63,-1.000 / -1.000 / 0 / 70,1.094 / 1.543 / 47 / 47
19,2-4,1.443 / 1.816 / 39 / 39,1.010 / 1.270 / 47 / 47,-1.000 / -1.000 / 0 / 48,1.731 / 2.232 / 51 / 51
20,2-5,1.180 / 1.629 / 60 / 60,1.247 / 1.993 / 54 / 54,-1.000 / -1.000 / 0 / 47,1.720 / 2.291 / 77 / 77
21,2-6,1.017 / 1.764 / 57 / 57,1.243 / 1.888 / 56 / 56,-1.000 / -1.000 / 0 / 54,1.238 / 1.506 / 19 / 19
22,2-7,1.465 / 1.513 / 36 / 36,1.795 / 2.312 / 55 / 55,-1.000 / -1.000 / 0 / 34,0.978 / 1.453 / 49 / 49
23,2-8,2.927 / 3.649 / 54 / 54,1.634 / 2.030 / 41 / 41,-1.000 / -1.000 / 0 / 35,1.008 / 1.342 / 28 / 28
24,2-9,1.719 / 2.324 / 60 / 60,1.157 / 1.389 / 40 / 40,-1.000 / -1.000 / 0 / 55,2.587 / 3.088 / 52 / 52
25,2-10,1.200 / 1.525 / 50 / 50,1.214 / 1.433 / 47 / 47,-1.000 / -1.000 / 0 / 38,1.463 / 1.858 / 28 / 28
26,2-11,0.890 / 0.890 / 62 / 62,0.890 / 0.890 / 35 / 35,-1.000 / -1.000 / 0 / 44,0.890 / 0.890 / 75 / 75
27,2-12,1.070 / 1.250 / 36 / 36,1.293 / 1.690 / 63 / 63,-1.000 / -1.000 / 0 / 27,1.297 / 1.904 / 68 / 68
28,2-13,0.958 / 1.253 / 26 / 26,2.550 / 3.689 / 64 / 64,-1.000 / -1.000 / 0 / 52,1.698 / 2.354 / 72 / 72
29,2-14,0.935 / 1.782 / 52 / 52,1.131 / 1.632 / 29 / 29,-1.000 / -1.000 / 0 / 52,1.391 / 1.693 / 49 / 49
