,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.312 / 1.745 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.320 / 1.793 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.107 / 1.316 / 86 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.500 / 1.915 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.290 / 2.080 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.383 / 1.383 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.211 / 1.970 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,1.854 / 2.393 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
10,1-10,1.179 / 1.531 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
11,1-11,2.000 / 2.250 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
12,1-12,2.005 / 2.456 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
13,1-13,2.110 / 2.537 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
14,1-14,1.580 / 2.210 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
15,2-0,2.595 / 2.842 / 59 / 59,-1.000 / -1.000 / 0 / 32,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 48
16,2-1,1.491 / 1.491 / 36 / 36,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 48
17,2-2,1.554 / 2.366 / 22 / 22,-1.000 / -1.000 / 0 / 32,-1.000 / -1.000 / 0 / 18,-1.000 / -1.000 / 0 / 47
18,2-3,2.025 / 2.383 / 64 / 64,-1.000 / -1.000 / 0 / 29,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 46
19,2-4,1.338 / 1.573 / 44 / 44,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 50
20,2-5,1.326 / 1.605 / 51 / 51,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 26
21,2-6,2.060 / 2.108 / 60 / 60,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 51
22,2-7,1.218 / 1.471 / 27 / 27,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 44
23,2-8,1.109 / 1.477 / 47 / 47,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 63,-1.000 / -1.000 / 0 / 57
24,2-9,1.444 / 1.565 / 77 / 77,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 68
25,2-10,1.724 / 1.761 / 37 / 37,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 70,-1.000 / -1.000 / 0 / 57
26,2-11,0.840 / 1.077 / 55 / 55,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 74
27,2-12,1.355 / 1.885 / 28 / 28,-1.000 / -1.000 / 0 / 30,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 44
28,2-13,2.305 / 2.799 / 46 / 46,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 21
29,2-14,0.975 / 1.237 / 51 / 51,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 39
