,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.969 / 2.731 / 99 / 99,2.111 / 2.917 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.416 / 2.125 / 99 / 99,1.397 / 1.828 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.297 / 2.315 / 99 / 99,1.427 / 1.855 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.200 / 1.455 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.999 / 3.095 / 99 / 99,2.391 / 2.913 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.094 / 1.300 / 99 / 99,1.097 / 1.300 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.738 / 1.992 / 99 / 99,1.872 / 2.263 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.000 / 1.000 / 99 / 99,0.742 / 1.050 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.264 / 1.563 / 99 / 99,1.376 / 1.861 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,1.078 / 1.152 / 99 / 99,1.820 / 2.001 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
10,1-10,2.525 / 3.290 / 99 / 99,2.709 / 2.964 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
11,1-11,2.238 / 3.091 / 99 / 99,1.806 / 2.700 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
12,1-12,1.559 / 1.673 / 99 / 99,1.673 / 1.824 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
13,1-13,1.676 / 1.676 / 99 / 99,2.108 / 2.240 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
14,1-14,1.658 / 1.991 / 99 / 99,1.875 / 2.143 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
15,2-0,0.985 / 1.008 / 31 / 31,1.201 / 1.711 / 70 / 70,-1.000 / -1.000 / 0 / 81,-1.000 / -1.000 / 0 / 35
16,2-1,1.295 / 1.514 / 52 / 52,1.440 / 1.626 / 76 / 76,-1.000 / -1.000 / 0 / 30,-1.000 / -1.000 / 0 / 46
17,2-2,1.097 / 1.499 / 77 / 77,0.934 / 1.258 / 35 / 35,-1.000 / -1.000 / 0 / 20,-1.000 / -1.000 / 0 / 27
18,2-3,1.189 / 1.477 / 29 / 29,1.277 / 1.492 / 62 / 62,-1.000 / -1.000 / 0 / 29,-1.000 / -1.000 / 0 / 57
19,2-4,2.131 / 2.332 / 39 / 39,1.489 / 1.967 / 47 / 47,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 32
20,2-5,1.708 / 1.863 / 38 / 38,1.932 / 2.304 / 49 / 49,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 24
21,2-6,1.344 / 2.738 / 48 / 48,1.501 / 2.318 / 65 / 65,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 55
22,2-7,1.361 / 1.636 / 35 / 35,1.702 / 2.312 / 55 / 55,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 26
23,2-8,2.344 / 2.405 / 33 / 33,1.138 / 1.652 / 15 / 15,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 31
24,2-9,1.353 / 2.094 / 57 / 57,0.800 / 1.395 / 59 / 59,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 56
25,2-10,1.259 / 1.411 / 54 / 54,1.475 / 1.586 / 46 / 46,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 58
26,2-11,1.126 / 1.544 / 57 / 57,1.110 / 1.645 / 38 / 38,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 48
27,2-12,1.804 / 2.223 / 31 / 31,2.154 / 2.606 / 58 / 58,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 45
28,2-13,0.626 / 0.626 / 31 / 31,0.711 / 0.711 / 31 / 31,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 44
29,2-14,1.499 / 1.809 / 44 / 44,1.425 / 1.668 / 39 / 39,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 65
