,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.053 / 1.363 /  9,1.177 / 1.492 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.802 / 1.859 /  9,1.874 / 1.997 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.068 / 1.306 /  9,1.347 / 1.681 /  9,1.388 / 1.713 /  9,1.034 / 1.306 /  9,1.000 / 1.000 /  9
3,2-0,0.932 / 1.228 /  8,0.890 / 0.890 /  7,0.890 / 0.890 / 11,0.890 / 0.890 / 10,1.030 / 1.544 /  7
4,2-1,0.952 / 0.952 /  7,0.952 / 0.952 /  7,0.952 / 0.952 / 10,0.952 / 0.952 /  5,0.952 / 0.952 /  8
5,2-2,1.480 / 1.550 /  6,1.482 / 1.576 /  5,1.520 / 1.736 /  9,1.500 / 1.736 /  9,1.464 / 1.496 /  7
6,2-3,1.292 / 1.489 / 10,1.292 / 1.489 / 10,14.747 / 108.947 /  8,1.270 / 1.270 /  7,1.292 / 1.489 / 10
7,2-4,0.897 / 0.897 /  7,0.933 / 1.258 / 10,0.897 / 0.897 /  7,0.941 / 1.248 /  8,1.105 / 1.248 /  5
8,2-5,0.963 / 1.224 /  7,1.019 / 1.217 /  3,0.957 / 1.224 /  8,0.938 / 0.980 /  6,0.956 / 1.224 / 10
9,2-6,1.509 / 1.707 /  8,1.445 / 1.664 /  6,1.597 / 1.703 /  9,1.475 / 1.696 /  4,1.468 / 1.703 /  9
10,2-7,1.399 / 1.399 /  7,1.413 / 1.524 /  9,1.435 / 1.653 /  7,1.399 / 1.399 /  8,1.411 / 1.524 / 10
11,2-8,1.491 / 1.491 /  5,1.491 / 1.491 /  7,1.522 / 1.650 / 10,1.517 / 1.650 /  6,1.491 / 1.491 /  9
