,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.067 / 1.067 /  9,1.067 / 1.067 /  9,1.005 / 1.022 /  9,1.155 / 1.346 /  9
1,1-1,1.111 / 1.125 /  9,1.171 / 1.448 /  9,1.127 / 1.448 /  9,1.169 / 1.448 /  9,1.192 / 1.448 /  9
2,1-2,1.361 / 1.361 /  9,2.267 / 2.618 /  9,2.138 / 2.618 /  9,1.435 / 1.694 /  9,1.398 / 1.694 /  9
3,2-0,1.945 / 1.945 / 10,1.945 / 1.945 /  3,1.945 / 1.945 /  8,1.945 / 1.945 /  6,1.945 / 1.945 /  9
4,2-1,0.898 / 0.898 /  8,0.898 / 0.898 / 10,0.898 / 0.898 / 11,0.898 / 0.898 /  4,0.898 / 0.898 /  8
5,2-2,2.219 / 2.393 /  9,2.199 / 2.263 /  8,2.199 / 2.263 / 10,2.222 / 2.379 /  8,2.226 / 2.291 /  5
6,2-3,1.216 / 1.265 /  8,1.198 / 1.198 /  9,1.198 / 1.198 /  3,1.165 / 1.419 /  9,1.296 / 1.470 /  6
7,2-4,1.539 / 2.137 /  9,1.385 / 1.823 /  6,1.289 / 1.414 /  7,1.414 / 1.414 /  5,1.330 / 1.414 /  7
8,2-5,2.923 / 3.221 /  7,2.931 / 3.221 /  6,2.873 / 2.873 /  6,2.873 / 2.873 /  7,2.931 / 3.221 /  6
9,2-6,0.908 / 0.908 /  8,0.908 / 0.908 / 10,0.908 / 0.908 /  7,1.015 / 1.764 /  8,0.908 / 0.908 /  8
10,2-7,1.255 / 1.255 /  9,1.336 / 1.665 /  9,1.255 / 1.255 /  6,1.266 / 1.367 / 10,1.298 / 1.555 /  7
11,2-8,0.929 / 0.929 /  8,0.929 / 0.929 / 10,0.968 / 1.284 /  9,0.929 / 0.929 /  8,0.988 / 1.284 /  6
