,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.059 / 1.530 /  9,1.083 / 1.744 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.325 / 1.325 /  9,1.325 / 1.325 /  9,1.000 / 1.000 /  9,1.215 / 1.215 /  9
2,1-2,1.041 / 1.373 /  9,1.245 / 2.513 /  9,1.205 / 2.222 /  9,1.083 / 1.373 /  9,1.166 / 1.373 /  9
3,2-0,1.581 / 1.581 /  4,1.474 / 2.178 /  8,1.659 / 1.955 /  4,1.617 / 1.955 /  7,1.181 / 1.181 /  5
4,2-1,2.078 / 2.078 /  5,0.891 / 0.891 /  7,0.891 / 0.891 /  7,2.078 / 2.078 /  6,2.318 / 2.318 /  6
5,2-2,1.213 / 1.213 /  8,1.089 / 1.438 /  7,1.050 / 1.168 /  7,1.213 / 1.213 /  4,1.462 / 1.756 / 10
6,2-3,2.444 / 2.730 /  8,2.502 / 2.730 /  5,2.403 / 2.722 /  7,2.354 / 2.385 /  8,2.499 / 2.722 /  5
7,2-4,1.496 / 1.520 /  7,1.490 / 1.550 /  6,1.478 / 1.478 /  6,1.482 / 1.520 / 10,1.478 / 1.478 /  9
8,2-5,1.884 / 2.185 /  8,1.842 / 1.842 /  8,1.912 / 2.193 /  5,1.842 / 1.842 /  8,1.892 / 2.193 /  7
9,2-6,0.940 / 0.940 /  9,1.017 / 1.249 /  8,1.017 / 1.249 /  8,0.940 / 0.940 /  8,0.940 / 0.940 /  6
10,2-7,0.875 / 0.969 /  4,0.843 / 0.843 /  7,0.947 / 1.171 /  8,0.864 / 0.969 /  6,0.889 / 0.969 /  6
11,2-8,0.890 / 0.890 /  6,0.890 / 0.890 /  8,1.203 / 2.770 /  6,1.225 / 3.170 /  8,0.890 / 0.890 /  9
