,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.178 / 1.439 / 99 / 99,1.351 / 1.486 / 99 / 99,1.106 / 1.324 / 99 / 99,1.138 / 1.318 / 99 / 99
1,1-1,1.560 / 1.751 / 99 / 99,1.550 / 1.907 / 99 / 99,1.571 / 1.751 / 99 / 99,1.778 / 2.250 / 99 / 99
2,1-2,1.232 / 1.313 / 99 / 99,1.246 / 1.526 / 99 / 99,1.288 / 1.776 / 99 / 99,1.211 / 1.313 / 99 / 99
3,2-0,1.096 / 1.096 / 52 / 52,1.215 / 2.206 / 28 / 28,1.096 / 1.096 / 72 / 72,1.096 / 1.096 / 40 / 40
4,2-1,1.551 / 1.551 / 51 / 51,1.550 / 1.550 / 55 / 55,1.571 / 1.585 / 55 / 55,1.551 / 1.551 / 60 / 60
5,2-2,0.888 / 0.888 / 45 / 45,0.888 / 0.888 / 40 / 40,0.888 / 0.888 / 62 / 62,0.888 / 0.888 / 64 / 64
6,2-3,0.909 / 0.909 / 48 / 48,1.146 / 1.602 / 40 / 40,0.909 / 0.909 / 41 / 41,1.602 / 1.602 / 56 / 56
7,2-4,0.961 / 0.961 / 59 / 59,1.356 / 1.483 / 71 / 71,0.993 / 1.483 / 39 / 39,0.961 / 0.961 / 42 / 42
8,2-5,1.639 / 1.763 / 59 / 59,1.478 / 1.763 / 55 / 55,1.547 / 1.763 / 69 / 69,1.447 / 1.763 / 53 / 53
9,2-6,0.895 / 0.951 / 62 / 62,0.934 / 1.358 / 52 / 52,0.826 / 0.951 / 68 / 68,1.386 / 1.562 / 68 / 68
10,2-7,0.911 / 1.335 / 70 / 70,1.088 / 1.575 / 68 / 68,1.028 / 1.335 / 66 / 66,1.318 / 1.531 / 56 / 56
11,2-8,0.941 / 0.941 / 46 / 46,0.941 / 0.941 / 56 / 56,0.941 / 0.941 / 29 / 29,0.941 / 0.941 / 33 / 33
