,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.012 / 1.055 /  9,1.000 / 1.000 /  9,1.006 / 1.055 /  9,1.159 / 1.159 /  9,1.535 / 1.535 /  9
1,1-1,1.191 / 1.228 /  9,1.278 / 1.520 /  9,1.433 / 1.619 /  9,1.352 / 1.368 /  9,1.447 / 1.501 /  9
2,1-2,1.356 / 1.356 /  9,1.356 / 1.356 /  9,1.356 / 1.356 /  9,1.356 / 1.356 /  9,2.777 / 2.909 /  9
3,2-0,1.230 / 1.817 /  6,1.113 / 1.113 / 10,1.234 / 1.234 /  9,1.303 / 1.325 /  8,1.400 / 1.400 /  4
4,2-1,1.448 / 1.484 /  6,1.423 / 1.484 /  7,1.607 / 1.607 /  3,1.485 / 1.494 /  8,0.893 / 0.893 /  8
5,2-2,2.150 / 2.150 /  7,2.150 / 2.150 /  7,1.618 / 2.150 /  7,2.152 / 2.157 /  8,2.150 / 2.150 /  7
6,2-3,0.895 / 0.895 /  2,0.936 / 1.306 / 10,0.895 / 0.895 /  7,0.895 / 0.895 /  9,0.895 / 0.895 /  7
7,2-4,1.106 / 1.196 /  8,1.065 / 1.196 /  9,1.412 / 1.569 / 10,1.135 / 1.196 /  7,1.125 / 1.125 /  5
8,2-5,1.013 / 1.625 /  6,0.928 / 1.261 / 10,0.997 / 1.261 /  7,1.068 / 1.068 /  9,1.177 / 1.177 /  7
9,2-6,0.889 / 0.889 /  7,0.889 / 0.889 / 10,0.889 / 0.889 / 10,0.889 / 0.889 /  6,0.889 / 0.889 / 10
10,2-7,0.893 / 0.893 / 10,0.893 / 0.893 /  8,1.039 / 1.087 /  4,0.893 / 0.893 /  9,0.893 / 0.893 /  8
11,2-8,1.273 / 1.279 /  5,1.287 / 1.304 /  6,0.941 / 0.941 /  8,1.390 / 1.412 /  6,1.377 / 1.500 /  9
