,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,2.682 / 2.892 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.819 / 2.198 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.721 / 1.836 /  9,1.778 / 1.836 /  9
2,1-2,1.814 / 2.416 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,2-0,0.841 / 1.061 /  6,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.916 / 1.213 /  7,0.880 / 1.213 /  5
4,2-1,1.576 / 1.765 / 11,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.559 / 1.695 /  9,1.567 / 1.695 /  6
5,2-2,1.062 / 1.144 /  5,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.058 / 1.144 /  6,1.041 / 1.041 / 10
6,2-3,1.821 / 1.940 /  5,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.148 / 1.148 /  5,1.148 / 1.148 /  8
7,2-4,1.253 / 1.253 /  5,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.253 / 1.253 /  6,1.253 / 1.253 /  4
8,2-5,0.785 / 0.785 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.961 / 1.664 / 10,0.785 / 0.785 /  6
9,2-6,1.461 / 1.461 /  6,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.461 / 1.461 /  4,1.461 / 1.461 /  9
10,2-7,1.431 / 1.431 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.431 / 1.431 / 10,1.431 / 1.431 /  9
11,2-8,2.058 / 2.087 /  8,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.708 / 0.708 /  4,0.708 / 0.708 /  1
