,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.377 / 1.671 / 99 / 99,1.878 / 1.999 / 99 / 99,2.140 / 2.753 / 99 / 99,1.882 / 1.999 / 99 / 99
1,1-1,1.304 / 1.873 / 99 / 99,1.046 / 1.563 / 99 / 99,1.415 / 2.194 / 99 / 99,1.167 / 1.260 / 99 / 99
2,1-2,1.606 / 2.146 / 99 / 99,1.766 / 2.555 / 99 / 99,2.089 / 2.650 / 99 / 99,1.830 / 2.555 / 99 / 99
3,2-0,0.720 / 2.118 / 71 / 71,0.700 / 0.700 / 30 / 30,0.700 / 0.700 / 52 / 52,0.700 / 0.700 / 43 / 43
4,2-1,1.946 / 2.140 / 58 / 58,2.124 / 2.285 / 35 / 35,1.393 / 2.129 / 50 / 50,2.200 / 2.520 / 44 / 44
5,2-2,1.035 / 1.035 / 92 / 92,1.035 / 1.035 / 63 / 63,1.045 / 1.117 / 49 / 49,0.979 / 1.035 / 52 / 52
6,2-3,1.147 / 1.638 / 48 / 48,1.346 / 1.636 / 33 / 33,1.584 / 2.090 / 69 / 69,1.255 / 1.623 / 23 / 23
7,2-4,2.230 / 2.729 / 50 / 50,2.496 / 2.826 / 30 / 30,1.306 / 2.358 / 55 / 55,2.455 / 2.888 / 50 / 50
8,2-5,2.140 / 2.169 / 64 / 64,2.106 / 2.106 / 37 / 37,2.138 / 2.169 / 28 / 28,2.108 / 2.162 / 47 / 47
9,2-6,1.008 / 1.120 / 49 / 49,0.844 / 0.891 / 28 / 28,1.047 / 1.198 / 53 / 53,0.841 / 0.841 / 67 / 67
10,2-7,0.889 / 0.889 / 50 / 50,1.031 / 2.447 / 22 / 22,0.889 / 0.889 / 59 / 59,1.364 / 2.447 / 59 / 59
11,2-8,0.929 / 0.929 / 60 / 60,2.540 / 2.556 / 71 / 71,2.532 / 2.556 / 69 / 69,2.526 / 2.556 / 35 / 35
