,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.042 / 1.264 /  9,1.163 / 1.321 /  9,1.176 / 1.509 /  9,0.923 / 0.923 /  9,1.308 / 1.554 /  9
1,1-1,1.000 / 1.000 /  9,1.090 / 1.090 /  9,1.090 / 1.090 /  9,1.121 / 1.121 /  9,1.885 / 2.282 /  9
2,1-2,0.971 / 1.196 /  9,1.221 / 1.845 /  9,1.133 / 2.191 /  9,0.911 / 1.052 /  9,1.036 / 1.589 /  9
3,2-0,0.906 / 0.991 /  8,0.894 / 0.894 /  9,0.894 / 0.894 /  6,0.894 / 0.894 /  3,0.910 / 0.991 /  6
4,2-1,0.890 / 0.890 /  3,0.890 / 0.890 /  8,1.155 / 1.439 /  9,0.890 / 0.890 /  5,0.890 / 0.890 /  5
5,2-2,1.872 / 2.100 /  6,1.727 / 1.855 /  5,1.779 / 1.929 /  8,1.715 / 1.758 /  8,1.758 / 1.758 /  6
6,2-3,0.908 / 0.908 /  5,0.997 / 1.264 /  8,1.041 / 1.264 /  8,0.908 / 0.908 /  6,0.908 / 0.908 /  6
7,2-4,0.929 / 0.929 /  8,0.929 / 0.929 / 10,0.929 / 0.929 /  7,0.929 / 0.929 /  8,0.929 / 0.929 /  8
8,2-5,1.770 / 1.770 / 10,1.770 / 1.770 /  9,1.770 / 1.770 /  7,1.770 / 1.770 /  6,1.770 / 1.770 /  6
9,2-6,1.214 / 1.682 /  9,1.080 / 1.080 /  7,1.144 / 1.532 /  7,1.147 / 1.682 /  9,1.134 / 1.682 /  9
10,2-7,1.952 / 1.952 /  6,2.339 / 3.149 /  9,2.146 / 2.455 /  9,1.880 / 2.401 /  6,1.916 / 2.495 /  6
11,2-8,0.982 / 1.277 / 10,1.050 / 1.620 /  5,0.908 / 0.908 /  5,0.908 / 0.908 /  8,1.010 / 1.264 /  7
