,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,2.379 / 2.379 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.199 / 1.876 /  9,1.508 / 1.876 /  9,1.738 / 2.186 /  9,1.114 / 1.344 /  9,1.594 / 1.876 /  9
2,1-2,1.524 / 1.673 /  9,1.450 / 1.673 /  9,1.529 / 1.711 /  9,1.565 / 1.673 /  9,1.450 / 1.673 /  9
3,2-0,2.354 / 2.678 /  6,2.290 / 2.290 /  6,2.290 / 2.290 /  7,2.336 / 2.664 /  8,2.290 / 2.290 /  7
4,2-1,1.825 / 1.825 /  6,1.386 / 1.825 /  7,1.517 / 1.825 /  4,1.755 / 2.197 /  8,1.671 / 1.825 /  4
5,2-2,0.889 / 0.889 /  8,1.113 / 1.487 / 10,1.022 / 1.487 /  9,0.889 / 0.889 /  7,0.889 / 0.889 /  4
6,2-3,1.823 / 1.823 /  8,1.471 / 1.823 /  7,1.709 / 2.131 /  8,1.706 / 1.935 /  7,1.700 / 1.823 /  5
7,2-4,0.966 / 1.398 /  6,1.215 / 1.398 /  7,1.157 / 1.232 /  7,0.874 / 1.398 /  7,1.254 / 1.398 /  8
8,2-5,1.363 / 1.510 /  7,1.396 / 1.510 /  3,1.363 / 1.510 /  7,1.388 / 1.562 /  8,1.379 / 1.584 /  6
9,2-6,0.997 / 1.055 / 10,0.990 / 0.990 /  8,1.025 / 1.304 /  9,0.990 / 0.990 /  9,0.997 / 1.055 / 10
10,2-7,0.856 / 0.856 /  8,0.864 / 0.895 / 10,0.872 / 0.971 /  7,0.860 / 0.895 / 10,0.856 / 0.856 /  5
11,2-8,0.941 / 0.941 /  5,1.045 / 1.356 /  8,0.941 / 0.941 /  6,1.125 / 1.356 /  9,0.941 / 0.941 /  6
