,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.435 / 1.642 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.057 / 1.225 /  9,0.988 / 1.065 /  9,0.988 / 1.166 /  9,1.033 / 1.225 /  9,1.210 / 1.369 /  9
2,1-2,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.748 / 1.814 /  9
3,2-0,0.909 / 0.909 /  9,0.909 / 0.909 /  7,1.268 / 1.461 / 12,0.909 / 0.909 /  8,0.909 / 0.909 /  8
4,2-1,0.998 / 1.110 / 10,0.966 / 0.966 /  8,0.999 / 1.110 /  7,0.966 / 0.966 /  1,0.966 / 0.966 /  7
5,2-2,0.909 / 0.961 /  8,0.951 / 1.248 /  6,0.899 / 0.961 / 10,0.901 / 0.961 /  8,0.892 / 0.892 /  8
6,2-3,1.075 / 1.256 /  4,0.894 / 0.894 /  5,0.894 / 0.894 /  9,0.955 / 1.256 /  6,1.696 / 1.959 /  8
7,2-4,0.983 / 0.983 /  6,0.983 / 0.983 /  8,0.983 / 0.983 /  6,0.983 / 0.983 /  7,0.983 / 0.983 /  7
8,2-5,1.019 / 1.191 /  7,0.889 / 0.889 /  7,0.889 / 0.889 /  7,0.889 / 0.889 /  7,0.889 / 0.889 /  5
9,2-6,0.905 / 0.905 /  6,0.974 / 1.199 /  8,0.938 / 1.165 /  8,0.970 / 1.165 /  8,0.964 / 1.199 /  5
10,2-7,0.960 / 1.208 /  7,1.068 / 1.068 /  7,1.019 / 1.208 /  8,0.919 / 0.919 /  8,1.124 / 1.124 /  8
11,2-8,1.263 / 1.515 /  8,1.268 / 1.515 /  7,1.299 / 1.515 /  8,1.227 / 1.227 /  6,1.227 / 1.227 /  6
