,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.475 / 1.489 /  9,1.524 / 1.806 /  9,1.000 / 1.000 /  9,1.040 / 1.360 /  9
1,1-1,1.000 / 1.000 /  9,1.034 / 1.309 /  9,1.000 / 1.000 /  9,1.277 / 1.309 /  9,1.000 / 1.000 /  9
2,1-2,1.246 / 1.422 /  9,1.220 / 1.422 /  9,283.520 / 773.259 /  7,1.472 / 1.807 /  9,1.225 / 1.422 /  9
3,2-0,1.231 / 1.404 / 10,0.941 / 0.941 /  8,0.941 / 0.941 /  2,1.215 / 1.404 /  8,1.188 / 1.188 /  9
4,2-1,1.638 / 1.638 /  9,1.426 / 1.426 / 11,1.426 / 1.426 /  1,1.685 / 1.839 / 10,1.638 / 1.638 /  6
5,2-2,1.436 / 1.436 /  8,0.930 / 0.930 /  8,831.478 / 1408.257 /  2,1.436 / 1.436 /  5,1.436 / 1.436 /  7
6,2-3,1.650 / 1.972 /  8,1.233 / 2.103 / 10,1.110 / 1.110 /  1,1.605 / 2.025 / 10,1.394 / 1.394 /  6
7,2-4,1.043 / 1.235 /  7,0.956 / 1.102 / 10,0.919 / 0.919 /  6,1.130 / 1.314 /  7,0.980 / 1.102 / 12
8,2-5,1.103 / 1.559 /  6,1.372 / 1.394 /  6,1719.436 / 3437.515 / 12048,1.186 / 1.186 /  6,1.108 / 1.115 /  7
9,2-6,0.926 / 1.772 /  8,1.040 / 1.208 / 10,0.977 / 0.977 /  6,0.991 / 1.772 /  8,0.792 / 0.792 /  6
10,2-7,1.080 / 1.080 /  8,0.898 / 0.898 /  9,-1.000 / -1.000 /  0,1.044 / 1.080 / 10,0.898 / 0.898 /  8
11,2-8,0.898 / 0.898 /  9,0.898 / 0.898 /  7,146.927 / 438.985 /  3,0.898 / 0.898 /  7,0.898 / 0.898 /  3
