,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.335 / 1.335 /  9,1.367 / 1.477 /  9,1.852 / 1.852 /  9,1.351 / 1.477 /  9,1.335 / 1.335 /  9
2,1-2,1.040 / 1.358 /  9,1.122 / 1.122 /  9,1.400 / 1.794 /  9,1.039 / 1.350 /  9,1.040 / 1.358 /  9
3,2-0,0.940 / 0.940 /  8,0.940 / 0.940 /  9,0.940 / 0.940 /  9,0.988 / 1.324 /  8,0.940 / 0.940 / 12
4,2-1,1.140 / 1.140 /  7,1.140 / 1.140 /  9,1.734 / 1.734 /  4,1.189 / 1.334 /  8,1.140 / 1.140 /  5
5,2-2,0.898 / 0.898 /  9,0.898 / 0.898 /  7,0.898 / 0.898 /  5,0.898 / 0.898 /  6,0.898 / 0.898 /  7
6,2-3,0.952 / 0.952 /  6,0.952 / 0.952 /  9,1.461 / 1.679 / 10,0.952 / 0.952 /  7,0.952 / 0.952 /  3
7,2-4,2.059 / 2.351 /  6,1.994 / 2.028 /  5,1.282 / 1.282 /  5,1.972 / 1.972 /  7,2.026 / 2.455 /  9
8,2-5,1.757 / 2.246 /  8,1.815 / 2.457 /  9,1.687 / 1.687 /  8,1.703 / 1.782 /  6,1.695 / 1.756 /  9
9,2-6,0.891 / 0.891 /  9,1.062 / 1.658 /  7,0.945 / 1.270 /  7,0.938 / 1.270 /  8,0.891 / 0.891 /  7
10,2-7,1.571 / 1.655 / 10,1.534 / 1.675 /  6,1.506 / 1.506 /  8,1.545 / 1.655 /  7,1.521 / 1.631 /  8
11,2-8,1.061 / 1.061 /  8,1.077 / 1.110 /  6,1.514 / 1.514 /  4,1.156 / 1.345 /  7,1.061 / 1.061 /  5
