,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.086 / 1.352 /  9,1.604 / 1.843 /  9,1.067 / 1.299 /  9,1.828 / 1.845 /  9
1,1-1,1.035 / 1.313 /  9,1.035 / 1.313 /  9,1.491 / 1.491 /  9,1.237 / 1.313 /  9,1.980 / 1.980 /  9
2,1-2,1.331 / 1.454 /  9,1.438 / 1.672 /  9,1.909 / 2.124 /  9,1.431 / 1.569 /  9,1.402 / 1.402 /  9
3,2-0,1.772 / 1.801 /  7,1.802 / 2.015 /  6,1.764 / 1.801 /  9,1.894 / 1.894 /  1,1.760 / 1.760 /  8
4,2-1,0.820 / 0.820 /  8,0.820 / 0.820 /  5,1.215 / 1.221 /  9,0.852 / 0.982 /  5,0.820 / 0.820 /  7
5,2-2,1.076 / 1.076 /  7,1.076 / 1.076 /  4,1.076 / 1.076 /  4,1.076 / 1.076 /  5,1.076 / 1.076 /  6
6,2-3,0.910 / 0.910 /  6,1.064 / 1.710 /  7,1.400 / 1.400 /  4,0.978 / 1.663 / 11,1.647 / 1.647 /  7
7,2-4,2.174 / 2.374 /  3,1.790 / 1.965 /  8,0.889 / 0.889 /  7,2.066 / 2.086 /  5,1.204 / 1.204 /  5
8,2-5,1.124 / 1.124 /  8,1.124 / 1.124 /  8,1.383 / 1.383 /  7,1.124 / 1.124 /  9,1.209 / 1.209 /  9
9,2-6,0.889 / 0.889 /  7,0.938 / 1.233 /  7,0.983 / 0.983 /  6,0.889 / 0.889 /  7,0.924 / 1.241 / 10
10,2-7,0.891 / 0.891 /  7,1.018 / 2.163 / 10,0.990 / 1.784 /  9,0.945 / 1.270 /  7,0.891 / 0.891 /  8
11,2-8,1.538 / 1.789 / 11,0.993 / 1.863 /  8,0.944 / 0.944 /  7,0.703 / 0.703 /  6,1.260 / 1.260 /  5
