,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.109 / 1.327 /  9,1.109 / 1.327 /  9,1.578 / 1.795 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.027 / 1.243 /  9,1.050 / 1.050 /  9,1.093 / 1.243 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.062 / 1.270 /  9,1.036 / 1.036 /  9,1.214 / 1.569 /  9,1.036 / 1.036 /  9,1.136 / 1.136 /  9
3,2-0,0.893 / 0.893 /  7,0.893 / 0.893 /  9,0.986 / 1.449 /  6,0.952 / 1.245 /  6,0.943 / 1.245 /  7
4,2-1,0.890 / 0.890 /  6,0.890 / 0.890 / 10,0.890 / 0.890 /  9,0.890 / 0.890 /  6,0.890 / 0.890 /  8
5,2-2,0.941 / 0.941 /  5,0.706 / 0.706 / 10,0.941 / 0.941 /  7,0.941 / 0.941 /  8,1.009 / 1.247 /  9
6,2-3,0.931 / 0.931 /  9,0.931 / 0.931 /  6,0.900 / 1.341 / 11,0.968 / 1.186 /  7,0.931 / 0.931 /  7
7,2-4,0.706 / 0.928 /  5,0.634 / 0.928 /  8,0.558 / 0.558 /  6,0.611 / 0.928 /  7,0.558 / 0.558 /  3
8,2-5,1.064 / 1.064 /  9,1.230 / 2.061 /  6,1.064 / 1.064 / 11,1.064 / 1.064 /  7,1.064 / 1.064 /  5
9,2-6,1.182 / 1.391 /  5,1.043 / 1.043 /  5,1.078 / 1.391 / 10,1.043 / 1.043 /  7,1.130 / 1.391 /  8
10,2-7,0.952 / 0.952 /  5,0.952 / 0.952 /  8,0.952 / 0.952 /  9,0.952 / 0.952 /  8,0.993 / 1.361 / 10
11,2-8,1.413 / 1.762 /  8,1.363 / 1.363 /  9,1.247 / 1.526 / 10,1.363 / 1.363 /  6,1.163 / 1.163 /  9
