,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.039 / 1.347 /  9,1.110 / 1.110 /  9,2.409 / 2.779 /  9,1.154 / 1.347 /  9,1.000 / 1.000 /  9
1,1-1,1.456 / 1.780 /  9,2.096 / 2.136 /  9,2.912 / 3.144 /  9,1.577 / 1.780 /  9,1.415 / 1.415 /  9
2,1-2,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.045 / 1.045 /  9
3,2-0,0.936 / 1.016 /  6,0.920 / 0.920 /  6,0.954 / 1.027 /  6,0.920 / 0.920 /  7,0.942 / 1.027 /  9
4,2-1,1.068 / 1.068 / 10,0.724 / 0.724 /  9,1.209 / 1.209 /  7,1.068 / 1.068 /  8,1.068 / 1.068 /  6
5,2-2,0.908 / 0.908 /  7,0.908 / 0.908 / 10,0.979 / 1.264 /  5,0.908 / 0.908 /  6,0.908 / 0.908 /  8
6,2-3,1.633 / 1.937 /  6,1.572 / 1.572 /  9,1.572 / 1.572 /  3,1.572 / 1.572 /  9,1.619 / 1.619 /  9
7,2-4,1.569 / 1.569 /  9,1.610 / 1.979 / 10,1.569 / 1.569 /  7,1.628 / 1.979 /  7,1.616 / 1.616 / 10
8,2-5,0.898 / 0.898 /  9,0.898 / 0.898 /  7,1.026 / 1.026 /  8,0.898 / 0.898 /  8,0.898 / 0.898 /  8
9,2-6,1.385 / 2.005 /  9,1.308 / 1.308 /  6,1.391 / 2.061 /  9,1.308 / 1.308 /  7,1.308 / 1.308 /  5
10,2-7,1.463 / 1.463 /  7,1.463 / 1.463 / 10,1.481 / 1.599 /  8,1.487 / 1.646 /  8,1.463 / 1.463 /  6
11,2-8,1.624 / 2.234 /  9,1.548 / 1.548 /  8,1.548 / 1.548 /  5,1.548 / 1.548 / 10,1.548 / 1.548 /  8
