,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.041 / 1.366 /  9,1.000 / 1.000 /  9,1.777 / 1.777 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.113 / 1.289 /  9,1.316 / 1.562 /  9,1.984 / 2.208 /  9,1.347 / 1.562 /  9,1.730 / 2.337 /  9
2,1-2,1.021 / 1.192 /  9,1.359 / 1.359 /  9,1.359 / 1.359 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,2-0,1.150 / 1.150 /  9,1.150 / 1.150 / 10,1.177 / 1.420 / 10,1.150 / 1.150 /  9,1.150 / 1.150 /  5
4,2-1,2.148 / 2.502 /  7,2.135 / 2.443 /  8,2.089 / 2.089 /  8,2.089 / 2.089 /  5,2.094 / 2.105 /  7
5,2-2,0.998 / 1.549 /  8,0.919 / 0.919 /  8,0.919 / 0.919 /  6,0.919 / 0.919 /  8,0.919 / 0.919 /  7
6,2-3,0.915 / 1.033 /  7,0.982 / 1.039 /  5,0.970 / 1.126 /  8,0.944 / 1.039 /  6,1.027 / 1.258 /  7
7,2-4,0.893 / 0.893 /  4,0.921 / 1.039 /  8,0.926 / 1.150 /  8,1.065 / 1.297 / 10,0.998 / 1.349 /  9
8,2-5,0.984 / 1.280 /  8,0.979 / 1.280 /  9,0.942 / 0.942 /  5,0.942 / 0.942 /  3,1.170 / 1.170 /  8
9,2-6,0.919 / 0.919 /  6,0.919 / 0.919 /  9,0.919 / 0.919 /  6,0.919 / 0.919 /  1,0.919 / 0.919 /  5
10,2-7,0.894 / 0.894 /  8,0.963 / 1.170 /  4,0.894 / 0.894 /  8,0.940 / 1.170 /  6,1.052 / 1.327 /  7
11,2-8,1.106 / 1.573 /  5,1.030 / 1.270 /  6,0.983 / 0.992 /  8,1.019 / 1.253 /  7,1.273 / 1.918 /  9
