,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.497 / 1.764 / 99 / 99,1.363 / 1.764 / 99 / 99,1.368 / 1.831 / 99 / 99,1.309 / 1.764 / 99 / 99
1,1-1,1.430 / 1.676 / 99 / 99,1.456 / 1.775 / 99 / 99,1.800 / 2.264 / 99 / 99,1.363 / 1.676 / 99 / 99
2,1-2,1.211 / 1.632 / 99 / 99,1.941 / 2.436 / 99 / 99,2.050 / 2.436 / 99 / 99,1.270 / 1.662 / 99 / 99
3,1-3,1.169 / 2.105 / 99 / 99,1.673 / 2.105 / 99 / 99,1.888 / 2.105 / 99 / 99,1.171 / 1.497 / 99 / 99
4,1-4,1.183 / 1.565 / 99 / 99,1.355 / 1.565 / 99 / 99,1.646 / 1.850 / 28 / 99,1.265 / 1.565 / 99 / 99
5,2-0,1.657 / 1.781 / 23 / 23,1.539 / 1.768 / 40 / 40,1.574 / 1.781 / 40 / 40,1.589 / 1.781 / 35 / 35
6,2-1,0.930 / 0.930 / 61 / 61,0.930 / 0.930 / 56 / 56,0.930 / 0.930 / 55 / 55,0.930 / 0.930 / 50 / 50
7,2-2,1.003 / 1.358 / 46 / 46,1.148 / 1.358 / 54 / 54,1.031 / 1.358 / 64 / 64,0.942 / 1.358 / 53 / 53
8,2-3,0.895 / 0.895 / 45 / 45,0.895 / 0.895 / 11 / 11,0.895 / 0.895 / 56 / 56,0.895 / 0.895 / 47 / 47
9,2-4,1.331 / 1.506 / 69 / 69,1.246 / 1.506 / 38 / 38,1.439 / 1.588 / 67 / 67,1.309 / 1.563 / 43 / 43
10,2-5,1.223 / 1.371 / 55 / 55,1.156 / 1.333 / 40 / 40,1.181 / 1.333 / 58 / 58,1.230 / 1.333 / 56 / 56
11,2-6,1.041 / 1.072 / 68 / 68,1.051 / 1.072 / 27 / 27,1.048 / 1.072 / 36 / 36,1.036 / 1.072 / 43 / 43
12,2-7,0.966 / 1.151 / 40 / 40,0.944 / 1.151 / 65 / 65,1.028 / 1.151 / 75 / 75,1.012 / 1.266 / 54 / 54
13,2-8,1.249 / 1.445 / 69 / 69,1.151 / 1.344 / 62 / 62,1.144 / 1.344 / 31 / 31,1.124 / 1.344 / 45 / 45
14,2-9,1.860 / 2.199 / 61 / 61,1.859 / 2.093 / 55 / 55,1.785 / 2.087 / 34 / 34,1.908 / 2.093 / 33 / 33
