,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.284 / 1.717 / 99 / 99,1.408 / 1.697 / 99 / 99,2.281 / 2.592 / 99 / 99,1.207 / 1.441 / 99 / 99
1,1-1,1.214 / 1.316 / 99 / 99,1.883 / 2.240 / 99 / 99,1.683 / 1.944 / 99 / 99,1.160 / 1.364 / 99 / 99
2,1-2,1.312 / 1.502 / 99 / 99,1.529 / 1.641 / 99 / 99,2.176 / 2.335 / 99 / 99,1.366 / 1.443 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.026 / 1.026 / 99 / 99,1.026 / 1.026 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.677 / 1.831 / 99 / 99,1.883 / 2.027 / 99 / 99,1.574 / 1.844 / 99 / 99,1.696 / 1.771 / 99 / 99
5,2-0,1.911 / 1.911 / 49 / 49,2.058 / 2.058 / 45 / 45,1.050 / 1.050 / 52 / 52,1.050 / 1.050 / 50 / 50
6,2-1,1.133 / 1.688 / 56 / 56,1.240 / 1.473 / 21 / 21,1.113 / 1.567 / 43 / 43,1.202 / 1.362 / 21 / 21
7,2-2,1.654 / 2.123 / 50 / 50,1.822 / 2.248 / 46 / 46,1.107 / 1.377 / 72 / 72,1.121 / 1.377 / 62 / 62
8,2-3,1.667 / 1.890 / 51 / 51,1.793 / 1.967 / 48 / 48,0.950 / 1.159 / 74 / 74,0.897 / 0.897 / 39 / 39
9,2-4,1.777 / 2.217 / 28 / 28,1.733 / 2.347 / 54 / 54,1.030 / 1.103 / 18 / 18,1.260 / 1.438 / 41 / 41
10,2-5,1.456 / 1.456 / 39 / 39,1.597 / 1.597 / 44 / 44,0.888 / 0.888 / 30 / 30,0.888 / 0.888 / 52 / 52
11,2-6,1.010 / 1.270 / 70 / 70,0.954 / 1.270 / 67 / 67,0.936 / 1.270 / 49 / 49,1.035 / 1.270 / 68 / 68
12,2-7,2.141 / 2.200 / 66 / 66,2.463 / 2.626 / 31 / 31,1.638 / 1.719 / 58 / 58,1.395 / 1.531 / 56 / 56
13,2-8,1.459 / 1.459 / 67 / 67,1.563 / 1.613 / 25 / 25,1.537 / 1.613 / 41 / 41,1.485 / 1.494 / 35 / 35
14,2-9,1.047 / 1.357 / 43 / 43,1.403 / 1.514 / 50 / 50,0.889 / 0.889 / 26 / 26,1.234 / 1.357 / 58 / 58
