,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.131 / 1.333 / 99 / 99,1.352 / 1.632 / 99 / 99,1.567 / 1.846 / 99 / 99,1.215 / 1.333 / 99 / 99
1,1-1,1.346 / 1.658 / 99 / 99,1.351 / 1.477 / 99 / 99,1.383 / 2.279 / 99 / 99,1.355 / 1.671 / 99 / 99
2,1-2,1.668 / 2.062 / 65 / 99,1.816 / 2.117 / 99 / 99,21.661 / 785.519 / 99 / 99,1.589 / 2.062 / 94 / 99
3,1-3,1.209 / 1.414 / 99 / 99,2.031 / 2.672 / 99 / 99,2.142 / 3.084 / 99 / 99,1.446 / 1.756 / 99 / 99
4,1-4,1.672 / 1.841 / 99 / 99,1.728 / 2.390 / 99 / 99,1.670 / 2.119 / 99 / 99,1.580 / 2.167 / 99 / 99
5,2-0,1.045 / 1.045 / 35 / 35,2.134 / 2.190 / 28 / 28,1.105 / 2.046 / 48 / 48,1.045 / 1.045 / 43 / 43
6,2-1,1.743 / 1.864 / 62 / 62,1.732 / 1.840 / 54 / 54,1.727 / 1.727 / 26 / 26,1.727 / 1.727 / 65 / 65
7,2-2,1.897 / 2.694 / 27 / 27,1.371 / 1.679 / 40 / 40,2.260 / 3.551 / 16 / 47,1.864 / 2.694 / 29 / 39
8,2-3,0.887 / 2.105 / 48 / 48,0.890 / 0.983 / 32 / 32,9.090 / 402.443 / 56 / 56,1.568 / 2.092 / 56 / 56
9,2-4,1.706 / 1.858 / 33 / 62,1.713 / 1.848 / 76 / 76,1.747 / 1.940 / 36 / 36,1.777 / 1.858 / 11 / 13
10,2-5,0.786 / 0.983 / 52 / 52,0.714 / 0.714 / 48 / 48,1.890 / 2.146 / 41 / 41,1.501 / 2.092 / 39 / 39
11,2-6,2.393 / 2.761 / 66 / 66,1.081 / 1.524 / 49 / 49,1.081 / 1.524 / 56 / 56,2.392 / 2.434 / 22 / 22
12,2-7,0.907 / 1.700 / 50 / 50,1.593 / 1.661 / 34 / 34,1.693 / 2.830 / 47 / 47,1.195 / 1.195 / 24 / 24
13,2-8,1.774 / 1.780 / 60 / 60,1.639 / 1.965 / 60 / 60,1.606 / 1.956 / 26 / 26,1.843 / 1.976 / 22 / 22
14,2-9,1.932 / 2.034 / 76 / 83,1.412 / 1.669 / 33 / 33,83.964 / 1405.386 / 51 / 51,1.566 / 2.034 / 62 / 63
