,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.682 / 1.692 /  9,1.155 / 1.155 /  9,1.000 / 1.000 /  9,1.145 / 1.433 /  9
1,1-1,1.215 / 1.433 /  9,1.007 / 1.244 /  9,1.102 / 1.307 /  9,1.306 / 1.445 /  9,1.183 / 1.192 /  9
2,1-2,1.000 / 1.000 /  9,1.078 / 1.634 /  9,1.057 / 1.516 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,0.848 / 1.055 /  9,0.940 / 1.614 /  9,0.945 / 1.933 /  9,0.848 / 1.055 /  9,1.055 / 1.055 /  9
4,1-4,1.442 / 1.974 /  9,1.119 / 1.576 /  9,1.169 / 1.539 /  9,1.207 / 1.627 /  9,2.001 / 2.051 /  9
5,1-5,1.454 / 1.511 /  9,1.798 / 1.887 /  9,1.831 / 2.039 /  9,1.454 / 1.511 /  9,1.000 / 1.000 /  9
6,1-6,1.086 / 1.388 /  9,1.432 / 1.887 /  9,1.359 / 1.381 /  9,1.364 / 1.666 /  9,2.057 / 2.566 /  9
7,1-7,1.358 / 1.582 /  9,1.648 / 1.841 /  9,1.805 / 1.829 /  9,1.370 / 1.582 /  9,1.599 / 1.854 /  9
8,1-8,1.479 / 1.479 /  9,1.480 / 1.492 /  9,1.648 / 1.648 /  9,1.479 / 1.479 /  9,1.808 / 2.036 /  9
9,1-9,0.944 / 1.193 /  9,1.138 / 1.193 /  9,1.111 / 1.193 /  9,1.151 / 1.206 /  9,1.051 / 1.116 /  9
10,2-0,0.952 / 0.952 / 10,0.952 / 0.952 /  5,0.952 / 0.952 / 10,0.952 / 0.952 /  9,0.952 / 0.952 /  9
11,2-1,0.903 / 0.903 /  5,0.918 / 1.135 /  9,0.864 / 0.903 /  5,0.903 / 0.903 /  7,0.893 / 0.893 /  6
12,2-2,1.666 / 1.666 /  9,1.458 / 1.742 /  6,1.401 / 1.401 /  5,1.666 / 1.666 /  7,0.885 / 0.885 /  8
13,2-3,1.603 / 1.860 /  7,1.782 / 1.872 /  6,1.785 / 2.033 / 10,1.578 / 1.860 /  9,1.068 / 1.236 /  7
14,2-4,1.034 / 1.034 /  7,0.943 / 1.044 /  7,1.004 / 1.472 /  7,1.037 / 1.060 /  9,1.278 / 1.343 /  9
15,2-5,1.396 / 1.892 /  7,1.553 / 1.922 /  7,1.492 / 1.492 /  7,1.225 / 1.225 /  8,1.242 / 1.403 /  9
16,2-6,1.746 / 2.052 /  6,1.869 / 2.140 /  4,2.072 / 2.584 /  6,1.763 / 2.052 /  7,0.909 / 0.909 /  7
17,2-7,0.890 / 0.890 /  9,1.208 / 1.208 /  4,1.208 / 1.208 /  5,1.138 / 1.138 /  4,1.620 / 1.779 /  8
18,2-8,1.007 / 1.040 /  9,0.913 / 1.172 /  9,0.914 / 1.438 /  8,1.019 / 1.040 /  7,1.109 / 1.331 /  6
19,2-9,0.992 / 1.305 /  6,0.930 / 0.930 / 10,1.023 / 1.305 /  4,0.930 / 0.930 /  9,2.018 / 2.286 /  7
