,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.518 / 1.558 /  9,1.275 / 1.526 /  9,1.516 / 1.924 /  9,1.677 / 1.916 /  9,1.568 / 1.654 /  9
1,1-1,1.000 / 1.000 /  9,1.044 / 1.396 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,143.259 / 456.064 /  8,0.951 / 1.055 /  9,0.981 / 1.194 /  9,1.008 / 1.075 /  9,1.165 / 1.289 /  9
3,1-3,1.393 / 1.771 /  9,1.858 / 2.143 /  9,1.644 / 1.771 /  9,1.346 / 1.346 /  9,1.346 / 1.346 /  9
4,1-4,1.063 / 1.284 /  9,1.063 / 1.284 /  9,1.063 / 1.284 /  9,1.063 / 1.284 /  9,1.036 / 1.036 /  9
5,1-5,1.117 / 1.350 /  3,1.316 / 1.749 /  9,1.000 / 1.000 /  9,1.039 / 1.350 /  9,1.122 / 1.749 /  9
6,1-6,1.343 / 1.515 /  3,1.405 / 1.919 /  9,1.594 / 2.184 /  9,1.863 / 3.338 /  9,1.470 / 1.712 /  9
7,1-7,1329.541 / 2804.684 / 10198,1.245 / 1.394 /  9,1.146 / 1.186 /  9,1.355 / 1.416 /  9,1.971 / 3.032 / 39
8,1-8,198.846 / 633.035 /  8,1.462 / 1.570 /  9,2.146 / 2.298 /  9,1.453 / 1.728 /  9,1.414 / 1.728 /  9
9,1-9,1.000 / 1.000 /  9,1.659 / 1.688 /  9,1.617 / 1.705 /  9,-1.000 / -1.000 /  0,1.000 / 1.000 /  9
10,2-0,1.672 / 2.292 /  9,1.139 / 1.407 /  9,1.194 / 1.407 /  7,1.342 / 1.389 /  7,1.552 / 1.720 / 10
11,2-1,0.885 / 0.885 /  7,0.885 / 0.885 / 10,0.885 / 0.885 /  9,0.885 / 0.885 /  5,0.885 / 0.885 / 10
12,2-2,1.430 / 1.908 /  2,1.009 / 1.520 / 10,0.952 / 0.952 /  5,0.952 / 0.952 /  5,1.013 / 1.436 /  8
13,2-3,170.114 / 472.385 /  6,1.102 / 1.183 /  7,0.894 / 0.894 /  4,0.705 / 0.705 /  5,0.705 / 0.705 /  8
14,2-4,0.896 / 0.896 /  1,0.896 / 0.896 /  7,0.896 / 0.896 /  9,0.896 / 0.896 /  9,1.011 / 1.694 / 10
15,2-5,132.674 / 402.621 /  6,1.030 / 1.045 /  5,1.115 / 1.115 /  9,0.910 / 0.910 /  4,0.998 / 1.521 /  7
16,2-6,1.244 / 1.244 /  1,0.977 / 0.977 /  8,0.977 / 0.977 /  8,0.865 / 0.865 /  7,1.326 / 1.356 / 10
17,2-7,1.068 / 1.472 /  9,1.160 / 1.537 /  6,0.950 / 1.199 /  7,1.056 / 1.267 /  8,1.038 / 1.360 / 10
18,2-8,1.003 / 1.142 /  8,1.195 / 2.121 /  7,0.982 / 0.982 / 10,0.982 / 0.982 /  7,1.717 / 2.021 /  9
19,2-9,1.815 / 2.048 /  5,1.166 / 1.876 / 10,1.088 / 1.088 /  7,1.127 / 1.482 / 10,1.774 / 2.499 /  7
