,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.256 / 1.896 / 99 / 99,1.190 / 1.383 / 99 / 99,1.298 / 1.383 / 99 / 99,1.221 / 1.383 / 99 / 99
1,1-1,1.134 / 1.354 / 99 / 99,1.152 / 1.354 / 99 / 99,1.234 / 1.675 / 99 / 99,1.159 / 1.354 / 99 / 99
2,1-2,1.178 / 1.435 / 99 / 99,1.222 / 1.607 / 99 / 99,2.222 / 2.581 / 99 / 99,1.365 / 1.589 / 99 / 99
3,1-3,1.941 / 2.179 / 99 / 99,1.969 / 2.179 / 99 / 99,2.243 / 3.616 / 99 / 99,2.135 / 2.269 / 99 / 99
4,1-4,1.302 / 1.398 / 99 / 99,1.306 / 1.356 / 99 / 99,1.297 / 1.307 / 99 / 99,1.292 / 1.307 / 99 / 99
5,1-5,2.252 / 2.258 / 99 / 99,2.256 / 2.258 / 99 / 99,2.376 / 2.785 / 99 / 99,2.352 / 2.437 / 99 / 99
6,1-6,2.662 / 3.161 / 99 / 99,1.818 / 2.149 / 99 / 99,2.056 / 2.674 / 99 / 99,1.674 / 2.283 / 99 / 99
7,1-7,1.160 / 1.678 / 99 / 99,1.276 / 1.787 / 99 / 99,2.171 / 2.751 / 99 / 99,1.190 / 1.678 / 99 / 99
8,1-8,1.161 / 1.313 / 99 / 99,1.737 / 2.915 / 99 / 99,1.480 / 1.480 / 99 / 99,1.186 / 1.313 / 99 / 99
9,1-9,1.609 / 2.059 / 99 / 99,1.737 / 2.282 / 99 / 99,1.838 / 2.202 / 99 / 99,1.623 / 1.991 / 99 / 99
10,2-0,1.125 / 1.495 / 51 / 51,1.310 / 1.541 / 70 / 70,1.503 / 1.808 / 63 / 63,1.252 / 1.639 / 40 / 40
11,2-1,0.773 / 0.773 / 32 / 32,0.773 / 0.773 / 43 / 43,0.790 / 1.694 / 54 / 54,0.773 / 0.773 / 86 / 86
12,2-2,1.342 / 1.922 / 29 / 29,1.638 / 1.639 / 50 / 50,1.611 / 1.842 / 47 / 47,1.583 / 1.852 / 42 / 42
13,2-3,1.275 / 1.886 / 65 / 65,1.629 / 2.266 / 64 / 64,2.318 / 2.826 / 53 / 53,2.038 / 2.370 / 51 / 51
14,2-4,0.987 / 1.353 / 27 / 27,1.044 / 1.353 / 54 / 54,1.183 / 2.323 / 32 / 32,1.360 / 2.323 / 50 / 50
15,2-5,1.259 / 2.264 / 50 / 50,0.891 / 0.891 / 49 / 49,2.003 / 2.136 / 77 / 77,2.062 / 2.136 / 56 / 56
16,2-6,1.070 / 1.659 / 78 / 78,1.237 / 1.675 / 72 / 72,0.995 / 1.659 / 46 / 46,1.234 / 1.666 / 46 / 46
17,2-7,1.145 / 1.837 / 40 / 40,1.135 / 1.885 / 66 / 66,1.362 / 1.933 / 65 / 65,0.987 / 1.569 / 41 / 41
18,2-8,0.892 / 0.892 / 51 / 51,0.892 / 0.892 / 72 / 72,0.892 / 0.892 / 39 / 39,0.892 / 0.892 / 58 / 58
19,2-9,1.621 / 1.923 / 57 / 57,1.615 / 1.815 / 53 / 53,1.812 / 2.029 / 17 / 17,1.609 / 1.864 / 48 / 48
