,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.099 / 1.599 / 99 / 99,0.992 / 1.280 / 99 / 99,0.936 / 1.467 / 99 / 99,1.060 / 1.346 / 99 / 99
1,1-1,1.483 / 1.819 / 99 / 99,1.675 / 2.180 / 99 / 99,1.415 / 2.180 / 99 / 99,1.682 / 1.890 / 99 / 99
2,1-2,1.466 / 1.940 / 99 / 99,2.244 / 2.567 / 99 / 99,7.239 / 533.516 / 99 / 99,1.755 / 2.364 / 99 / 99
3,1-3,1.496 / 1.627 / 99 / 99,2.204 / 2.523 / 99 / 99,2.151 / 2.370 / 99 / 99,1.470 / 1.692 / 99 / 99
4,1-4,1.867 / 2.490 / 99 / 99,1.984 / 2.549 / 99 / 99,1.900 / 2.396 / 90 / 99,1.802 / 2.122 / 99 / 99
5,1-5,1.891 / 2.095 / 99 / 99,2.184 / 2.421 / 99 / 99,2.275 / 2.578 / 99 / 99,1.863 / 2.095 / 99 / 99
6,1-6,1.431 / 1.718 / 99 / 99,1.935 / 2.327 / 99 / 99,1.774 / 2.221 / 99 / 99,1.565 / 1.718 / 99 / 99
7,1-7,1.043 / 1.137 / 99 / 99,0.995 / 1.256 / 99 / 99,0.978 / 1.856 / 99 / 99,1.019 / 1.137 / 99 / 99
8,1-8,1.632 / 2.191 / 99 / 99,1.953 / 2.191 / 99 / 99,7.692 / 571.762 / 99 / 99,1.593 / 1.808 / 99 / 99
9,1-9,1.117 / 1.321 / 99 / 99,1.549 / 1.974 / 99 / 99,1.681 / 2.222 / 99 / 99,1.168 / 1.321 / 99 / 99
10,2-0,0.919 / 0.919 / 43 / 43,1.872 / 2.413 / 72 / 72,2.101 / 2.844 / 37 / 37,1.768 / 2.343 / 61 / 61
11,2-1,1.256 / 1.965 / 66 / 66,1.334 / 1.785 / 47 / 47,1.297 / 2.061 / 42 / 44,1.125 / 1.703 / 63 / 63
12,2-2,1.068 / 1.701 / 35 / 35,2.280 / 2.624 / 66 / 66,2.267 / 2.479 / 38 / 38,2.130 / 2.553 / 60 / 60
13,2-3,1.186 / 1.690 / 57 / 57,1.330 / 1.833 / 49 / 49,1.311 / 1.828 / 28 / 32,1.211 / 1.930 / 50 / 50
14,2-4,1.438 / 1.873 / 34 / 34,1.853 / 2.920 / 43 / 43,2.153 / 3.237 / 76 / 76,1.348 / 2.503 / 39 / 39
15,2-5,1.004 / 1.049 / 35 / 35,0.936 / 1.008 / 26 / 26,0.891 / 0.891 / 52 / 52,0.891 / 0.891 / 36 / 36
16,2-6,1.703 / 2.250 / 40 / 40,1.013 / 1.241 / 45 / 45,12.496 / 527.706 / 49 / 49,1.876 / 2.280 / 70 / 70
17,2-7,1.508 / 1.664 / 40 / 40,1.159 / 1.614 / 48 / 48,0.936 / 1.190 / 55 / 55,0.878 / 0.878 / 21 / 21
18,2-8,1.549 / 2.326 / 29 / 29,1.163 / 1.690 / 54 / 54,1.481 / 2.180 / 82 / 82,1.536 / 2.326 / 52 / 52
19,2-9,1.348 / 1.887 / 66 / 66,0.952 / 1.522 / 40 / 40,1.204 / 1.457 / 55 / 55,1.442 / 1.934 / 46 / 46
